kdrama_id,title,year,director,screenwriter,country,type,tot_eps,duration,start_dt,end_dt,aired_on,org_net,content_rt,synopsis,rank,pop,korean_title
8a17456abb36462eaafac464ae6a6151,My Chilling Roommate,2022,['Hwang  Gyung Sung'],,South Korea,Drama,10,900.0,"Sep 16, 2022","Sep 16, 2022",,,13+ - Teens 13 or older,"As a young child, Jung Se Ri made a shocking discovery – that ghosts are very real! The thing is, only she seems to be able to see them. Not only that she also has the ability to converse with spirits, and has learned. She knows how and why ghosts appear, and why they so often “haunt” the spots where they died. Her special talent has remained a tightly guarded secret and now she is an adult, she works part-time in a coffee shop. Until, that is, she encounters the most unusual ghost she has ever met!This ghost is named Song Ji Chan, and until he was suddenly killed in an accident, he was the arrogant heir to a highly successful and wealthy business group. The accident, he thinks, has robbed him of his memories and leaves him hanging around the scene, wondering what has happened. But when he comes across Jung Se Ri, she tells him that he is a ghost. She leaves him to get his head around what has happened, but he follows her home, insisting he has nowhere else to go. She reluctantly lets him stay at her house, and even starts to help him uncover the truth about what happened to him – even if it means she has to become involved in the business group’s operations! But could this ghoulish “roommate” also fall for the only woman who can see him?(Source: Viki)",7847,7160,오싹한 동거
8cb84ad3d0064c14954b539ae4090ee9,Once Again,2020,['Lee Jae Sang'],['Yang Hee Seung'],South Korea,Drama,100,2100.0,2020-03-28,2020-09-13,"Saturday, Sunday",KBS2,15+ - Teens 15 or older,"""Once Again"" is the story of the eventful Song family who can’t get a day of peace and their neighbors in Yongju Market. Frugal father Song Young Dal and nagging mother Jang Ok Boon have been married for many years and have 4 adult children: stuntman Joon Sun, housewife Ga Hee, pediatrician Na Hee, and intern Da Hee.The third child Na Hee works with her fellow pediatrician husband Gyu Jin at the same hospital. They fell in love during their medical school days and got married, but they have since drifted apart and their married life is not doing well. Meanwhile, the first child Joon Sun and second child Ga Hee are both divorcees and have returned to live with their parents, while the youngest child Da Hee is engaged to be married soon.Partway, mysterious kimbap restaurant owner Kang Cho Yeon joins the fray and opens up shop in the Yongju Market. How will her appearance impact the other characters?(Source: AsianWiki)",351,999,다시나를찾아와
aececc285e954110a743d4ba9d1b77f4,The Law Cafe,2022,['Lee Eun Jin'],"['Im Ji Eun', 'Im Eui Jung']",South Korea,Drama,16,3780.0,2022-09-05,2022-10-25,"Monday, Tuesday",KBS2 Viki ViuTV,15+ - Teens 15 or older,"Jung Ho, Yu Ri, Se Yeon, and Jin Ki have been friends for 17 years since Seoyeon High. Jung Ho is a landlord who used to be called the Monster Genius of the prosecution. Despite his clumsiness, he is a cool guy with a mysterious charm. Yu Ri is an eccentric lawyer with a hot-temper that cannot stand injustice, which leads her to quit her firm and start a law cafe of her own. When she goes to see her landlord for the contract, she finds out that he is her old friend Jung Ho. From that point, a crazy relationship that develops from friendship to love begins.(Source: Viki)~~ Adapted from the web novel ""Love According to Law"" (법대로 사랑하라) written by No Seung Ah (노승아) and illustrated by Il Ri (일리).",1751,563,법대로 사랑하라
d7ae6bb7d79a44aca7b951032f3bcf97,Girlfriend Project Day 1,2022,,,South Korea,Drama,4,540.0,2022-08-19,2022-09-02,Friday,,Not Yet Rated,"Hee Ram and Ga In met in a general education class, Psychology of Love and Sex class. In this class, students have to perform a dating mission as a mock couple. A hard-working student, Hee Ram, and an easy-goer, Ga In, don't quite get along with each other from their first meeting.(Source: RedQ_tv Twitter) ",3183,3838,오늘부터 여자친구
34bd5fa45bea48bdb9134a0eacf1bb6a,Anna: Extended Version,2022,,,South Korea,Drama,8,3600.0,"Aug 12, 2022","Aug 12, 2022",Friday,,15+ - Teens 15 or older,"More story of the characters will be revealed.(Source: MyDramaList)~~ Adapted from the novel ""Chinmilhan Ibangin"" (친밀한 이방인) by Jung Han Ah (정한아). ",2043,5495,안나: 확장판
8150228f6a7e459ab51cab807af20475,"Poong, the Joseon Psychiatrist",2022,"['Park Won Gook', 'Kang Hee Ju']",['Lee Bom'],South Korea,Drama,12,4500.0,2022-08-01,2022-09-06,"Monday, Tuesday",tvN,15+ - Teens 15 or older,"Yoo Se Poong’s legendary abilities as a physician are well-known in the royal palace. Nonetheless, he was expelled from the royal court when his involvement in a conspiracy against the royal family came to light.  He moves and begins work in the strange but beautiful Gyesu Village.There he meets Kye Ji Han, Sorak Village’s grumpy old doctor with a heart of gold. Upon the encounter with Yoo Se Poong,  Kye Ji Han is motivated to transform the young doctor into one who heals hearts. Another resident of the village is Seo Eun Woo, who hails from a noble family and has keen observational skills and deep empathy. Now a widow, she mirrors the stories of the heartbroken. She feels wronged by her sudden marriage and is about to become an unwilling wife who stays virtuous to a deceased husband. (Source: MyDramaList)~~ Adapted from the novel ""Joseon Psychiatrist Yoo Se Pung"" (조선 정신과 의사 유세풍) by Lee Eun So (이은소).",2243,1474,조선 정신과 의사 유세풍
e17a7d708e2844ec8b820ce915885fe6,The Good Detective Season 2,2022,['Jo Nam Gook'],['Choi Jin Won'],South Korea,Drama,16,4200.0,2022-07-30,2022-09-18,"Saturday, Sunday",ENA jTBC,15+ - Teens 15 or older,"Kang Do Chang and Oh Ji Hyuk are detectives in the South Korean port city of Incheon. But they are polar opposites: While the former is a grizzled veteran of almost two decades who uses his experience and personal connections to crack cases, Oh Ji Hyuk is his foil. Instead, he is cool, calculating, and prefers to delve into criminals’ minds to look for clues. The duo has formed an unlikely partnership, but they will need to pool all of their skills if they are to crack their toughest case yet.Troubles begin when they investigate a savage beating at a seedy underground club – as well as a serial killer who seems to have a fondness for preying on young women dressed in white. The mystery leads them to the TJ Group – a powerful family-run conglomerate. The family that runs the group appears to be at war with itself. And amid all the chaos, a number of key players emerge, including Cheon Na Na and the TJ legal chief Woo Tae Ho. (Source: Viki)",1685,2270,모범형사2
e290ac91f3084a49b35f337e25cff335,Today's Webtoon,2022,['Jo Soo Won'],"['Jo Hyun Joo', 'Cho Ye Rang', 'Lee Jae Eun']",South Korea,Drama,16,4200.0,2022-07-29,2022-09-17,"Friday, Saturday",SBS Viki ViuTV,15+ - Teens 15 or older,"Once a member of the National Judo Team, On Ma Eum’s entire life revolved around the sport. But when a tough match leaves her with a torn ankle ligament, she’s forced to watch as all of her dreams of continuing in the sport crumble around her. With her career as a professional judoka now entirely over, Ma Eum must find a way to pick herself up and move on.Without any sort of dream to drive her, Ma Eum isn’t really sure what to do next. Taking her first non-sports-related job working in a webtoon editorial department, Ma Eum finds it difficult to adjust. Unable to relate to her co-workers, Ma Eum has trouble fitting in as her life as an athlete has left her a little rough around the edges. Beyond that, the work she’s been assigned just isn’t what she’s used to. Struggling to adapt to her new life, Ma Eum wonders if she’ll ever find a way to be happy again.Fortunately, with the passing of time and a little help from her co-workers, Koo Jun Yeong and Seok Jin Hyung, Ma Eum begins to find herself slowly settling into her new life. As the struggles in her life begin to dissipate, Ma Eum finds herself reaching for a new dream. The only question is, will she have the strength she needs to turn that dream into a reality?(Source: Viki)~~ Adapted from the manga series ""Juuhan Shuttai!"" (重版出来!) by Matsuda Naoko (松田奈緒子).",2468,616,오늘의 웹툰
501ec48e42514ae68282fd1852c942fc,New Recruit,2022,['Min Jin Gi'],"['Kim Dan', 'Jangbbijju']",South Korea,Drama,10,1800.0,2022-07-22,2022-08-05,Friday,ENA Genie TV,15+ - Teens 15 or older,"A hyper-realistic comedy depicting the story of a 'military' recruit enlisting in a place where all kinds of people, from the good to the bad to the weird, gather.(Source: HanCinema)~~ Adapted from the animation "" New Recruit"" (신병) by Jang Bbi Jju (장삐쭈). ",53324,15143,신병
894409db575645d6bb479cc8b8ca7810,Secretly Sweetly Season 2,2022,,,South Korea,Drama,1,2280.0,"Jul  1, 2022","Jul  1, 2022",,,Not Yet Rated,A new private investigator mission that he was commissioned by eight secret painters. The task is look at their works and find a hidden masterpiece by solving puzzles. It's a billion-dollars painting by a famous artist whom you don't know.(Source: IMDb) ,99999,99999,달콤살콤 시즌2
836c0f61abb24168a133221fbb13fc2f,Extraordinary Attorney Woo,2022,['Yoo In Shik'],['Moon Ji Won'],South Korea,Drama,16,4620.0,2022-06-29,2022-08-18,"Wednesday, Thursday",ENA Netflix,15+ - Teens 15 or older,"Diagnosed with autism spectrum disorder, 27-year-old Woo Young Woo graduated at the top of her class from the prestigious Seoul National University for both college and law school due to her high IQ of 164, impressive memory, and creative thought process. Working as a lawyer, she finds herself struggling when it comes to social interactions.(Source: Soompi; Edited by MyDramaList) ",60,55,이상한 변호사 우영우
1e8e25cc8c3f4c2bb1936ab2b78e7ff6,Dear.M,2022,"['Park Jin Woo', 'Seo Joo Wan']",['Lee Seul'],South Korea,Drama,12,4200.0,2022-06-29,2022-07-06,Wednesday,KBS2 Viki,15+ - Teens 15 or older,"Campus life at Seoyeon University has always been relatively peaceful, but when an anonymous post pops up on the school’s online community, the entire campus is flipped upside down. Posted by a mysterious individual, known only as “M”, the entire school is abuzz with curiosity and excitement. Determined to uncover the identity of the mysterious “M”, students all across the campus set out to uncover the truth. But the task will prove to be anything but easy.Second year student in the Business Administration Department, Ma Joo Ah has taken a keen interest in uncovering the identity of “M”. While she has no interest in pursuing either her own dreams, nor any sort of romantic relationship, she does have a strong desire to solve the school’s current mystery. Alongside her is Cha Min Ho, a second year student in the Computer Science Department, and Joo A’s oldest friend. Together with Economics major Seo Ji Min and Business Administration major Park Ha Neul, the four are determined to discover “M”’s true identity and bring an end to this mystery, once and for all.As their journey towards the truth progresses, the four friends find themselves in an ever-changing tangle of morphing relationships and budding romances. With emotions high and hearts aflutter, uncovering the identity of “M” has never been more complicated. Will the friends be able to solve this mystery or will “M”’s true identity remain hidden forever?(Source: Viki)",1914,479,디어엠
4a69b64594944670a9645e2fa0c9bd67,Money Heist: Korea - Joint Economic Area - Part 1,2022,['Kim Hong Seon'],"['Ryu Yong Jae', 'Kim Hwan Chae', 'Choi Sung Joon']",South Korea,Drama,6,4200.0,"Jun 24, 2022","Jun 24, 2022",Friday,Netflix,18+ Restricted (violence & profanity),"Thieves overtake the mint of a unified Korea. With hostages trapped inside, the police must stop them — as well as the shadowy mastermind behind it all. (Source: Netflix)~~ Remake of the Spanish TV series ""Money Heist"" (La Casa de Papel) [2017]. ",997,423,종이의 집: 공동경제구역 - 파트1
b14f976f30dc4d6d881e1fc26ce900f9,Anna,2022,,,South Korea,Drama,6,3000.0,2022-06-24,2022-07-08,Friday,,15+ - Teens 15 or older,"Yoo Mi is the woman who tells a small lie and ends up living someone else’s life. Hyun Joo is a woman who lives her life holding herself above everyone, treating them with neither kindness nor malice. Shehas a subtly tense relationship with Yoo Mi. Ji Hoon is Yoo Mi’s husband who is ambitious and future-oriented. Ji Won is a dependable senior who is the only person whom Yoo Mi trusts.(Source: Naver)~~ Adapted from the novel ""Chinmilhan Ibangin"" (친밀한 이방인) by Jung Han Ah (정한아).",2920,1035,안나
c068c66062ad4822bfc94e93377ac2df,Alchemy of Souls,2022,['Park Joon Hwa'],"['Hong Jung Eun', 'Hong Mi Ran']",South Korea,Drama,20,4800.0,2022-06-18,2022-08-28,"Saturday, Sunday",Netflix tvN,15+ - Teens 15 or older,"Set in a fictional country called Daeho that does not exist in history or on maps, it is about the love and growth of young mages as they overcome their twisted fates due to a forbidden magic spell known as the ""alchemy of souls"", which allows souls to switch bodies.It follows the story of an elite assassin named Naksu, whose soul is accidentally trapped inside the weak body of Mu Deok—Jang Uk's servant from a powerful and noble mage family in the country. The young master of the Jang Family, Jang Uk, holds a dark secret about his scandalous birth. He wants the formidable assassin to help change his destiny.(Source: Soompi; The Korea Herald)",24,87,환혼
66cdb2b54d7f4d108a6968e308b2d27f,Yumi's Cells Season 2,2022,['Lee Sang Yeob'],"['Song Jae Jung', 'Kim Yoon Joo', 'Kim Kyung Ran']",South Korea,Drama,14,3900.0,2022-06-10,2022-07-22,Friday,TVING,15+ - Teens 15 or older,"After suffering a painful breakup, Yu Mi’s love cells have shut down completely, but a chance meeting with the emotionally stunted game designer, Goo Woong, changes all of that. Waking up a number of each other’s cells, Yu Mi and Goo Woong find themselves drawing closer, but even with the revival of their long-dormant love cells, their relationship wasn’t destined to last. Now a much wiser and more mature individual, Yu Mi finds herself willing to take on a set of challenges after an unexpected source of inspiration ignites her internal fire. Inspired by her co-worker, Bobby Yoo, Yu Mi and her hard-working cells set out to make all of her dreams come true. (Source: Viki)~~ Adapted from the webtoon ""Yumi's Cells"" (유미의 세포들) by Lee Dong Geon (이동건).",815,598,유미의 세포들2
edadf735eb96482d918626c5d121f0b9,"Link: Eat, Love, Kill",2022,['Hong Jong Chan'],"['Kwon Ki Young', 'Kwon Do Hwan']",South Korea,Drama,16,4200.0,2022-06-06,2022-07-26,"Monday, Tuesday",tvN,15+ - Teens 15 or older,"A fantasy mystery drama about a man and woman who share the same emotional state.Eun Gye Hoon is a chef who sets up a restaurant in the town where his twin sister went missing 20 years ago. He finds himself randomly experiencing emotions one day, spontaneously crying and laughing, and it turns out that they are the emotions of a woman named Noh Da Hyun.(Sources: HanCinema, Soompi) ",1710,303,"링크: 먹고 사랑하라, 죽이게"
02969507328442baa65e04c8c64bf2ce,To My Star Season 2: Our Untold Stories,2022,['Hwang Da Seul'],['Park Young'],South Korea,Drama,10,1500.0,2022-06-05,2022-07-03,Sunday,Viki,15+ - Teens 15 or older,"After his career took a steady turn for the worse, one of South Korea’s brightest stars, Kang Seo Joon, was afraid he might never be happy again. But after a chance meeting brings the talented chef Han Ji Woo into his life, Seo Joon is certain his luck is about to change.Despite their differences in personality, the chef and the celebrity found themselves unable to resist the other’s charms. Head-over-heels for each other, Seo Joon and Ji Woo believed they had finally found their happily ever after. But their happiness turns out to be short-lived when one of them disappears, leaving nothing but a note behind.Lost without the other, will these two star-crossed lovers find a way back to each other or has their fairy tale romance truly come to an end?(Source: Viki)",1408,595,나의 별에게2 : 우리의 못다 한 이야기
776cbc33c9dc4f319f796435fdebc483,Hope or Dope 2,2022,['Jo Yong Ik'],['Jung Soo Yoon'],South Korea,Drama,8,1800.0,"May 31, 2022","May 31, 2022",Tuesday,,18+ Restricted (violence & profanity),"Having been used as a drug mule by her parents for ages, eighteen-year-old Kyung Da Jung might have been stuck in her old life forever, had not a series of unfortunate events during one of her deliveries forced her to flee. Taking refuge in a small rural village nestled deep in the heart of the South Korean countryside, Da Jung might have had a chance to start a brand new life, but fate, it seemed, would not be so kind.Befriending Gong Yoon Tak and his friends, Gong Yoon Jae, Kim Kook Hee, and Hong Ae Ran, not long after her arrival, Da Jung could have spent her remaining teenage years in relative peace. But when the group discovers a perfectly cultivated field of marijuana growing just outside the village, everything changes. Unable to resist the urge to use this discovery to her advantage, Da Jung quickly pulls Yoon Tak and his friends into her world of drugs and crime. Though able to overcome one set of difficulties, the friends now find themselves forced to overcome an entirely different set of obstacles.With their lives on the line, will Da Jung, Yoon Tak, and their friends be able to find a way out of the mess they’ve gotten themselves into before it’s too late?(Source: Viki)",2477,3553,소년비행2
bfd65f7065e14ea5899e81515fc1309b,Love in Spring,2022,['Lee Chang Han'],,South Korea,Drama,16,1560.0,2022-05-18,2022-07-06,Wednesday,,13+ - Teens 13 or older,"Jin Geum Seong is a poor nobleman who lives with his mother and making ends meet is challenging. While gathering wood on the mountain, he spies a woman swimming nearby. Believing she is about to take her life, he creates a disturbance allowing him to save Choi Hye Seong, the third daughter of Choi Jin Sa. Only things are not as they seem when she turns out to be a man named 'Salbyul,' Love will bloom between Hye Seong and Geum Seong, much like a flower on a warm spring day. (Source: BLupdate2020 Instagram)~~ Adapted from the webtoon of the same title by Noh Myung Hee (노명희).",7871,2200,爱在春天
d8aab13ca2424be08931a52e2235573c,Love Class,2022,,,South Korea,Drama,6,1200.0,2022-05-13,2022-05-18,"Monday, Tuesday, Wednesday, Friday, Saturday, Sunday",Viki,15+ - Teens 15 or older,"Cha Ji Woo is a second-year student of Mass Communication and Journalism. He is short in stature and very gentle in nature. He is also besotted with Bae Yu Na, one of his classmates. However, she is being stalked by a mysterious individual and is afraid of all men as a result – except the kind-hearted and non-threatening Ji Woo. The problem is she doesn’t really see him as a man, and this doesn’t help Ji Woo’s cause, although he will stop at nothing to protect her.But one day, a university class requires that students all pair up in “couples” to complete a project about love. Everyone forms heterosexual “couples.” However, Yu Na and a female classmate who is in love with her professor decide to team up as a same-sex “couple.” That means Ji Woo must form a “couple” with a tall, confident senior student he’s never met before named, Lee Ro Ah. After they begin working together, Ji Woo starts to wonder if Ro Ah likes him. And if that is the case, could his feelings for Yu Na be misplaced? And could he, too, develop affection for Ro Ah?(Source: Viki)",7479,1030,수업중입니다
abc18948fdca4edb8e246a28b0619608,Never Give Up,2022,['Choi Do Hoon'],"['Son Geun Joo', 'Lee Hae Ri']",South Korea,Drama,16,4320.0,2022-05-04,2022-06-23,"Wednesday, Thursday",ENA Genie TV,15+ - Teens 15 or older,"Depicts the bromance of Goo Pil Soo, a breadwinner in his 40s who dreams for his second heyday, and Jung Seok, a genius in his 20s who dreams of his own start-up company. The drama will realistically portray relatable stories, including the recent social and education problems and the employment and start-up wars. At the same time, it will draw a harmony between different generations and create a warm comedy drama that everyone can sympathize with and watch comfortably.",2398,4204,今日宜加油
63023c9e0e264d7a83678030520767d2,Usual Yet Unusual,2022,,,South Korea,Drama,10,300.0,2022-04-30,2022-06-09,Thursday,,15+ - Teens 15 or older,"Lust or love? A man who chose another girl over his girlfriend, Jin Mo decides to break up with Ga Yeon because he had met Hyun Ah. But he realises that Hyun Ah only wants his body and not his love, yet he still decides to be with her. Ga Yeon who is heartbroken, makes an impulsive decision by kissing Jin Mo's best friend, Ji Hyuk, who has a crush on her. Will these 4 people have a happy ending?(Source: Xavier Ng at MyDramaList)",56342,99999,흔치만 흔치않은
dd5f64b4028945a6b8a8f0eaab4c2147,The Killer's Shopping List,2022,['Lee Eon Hee'],['Han Ji Wan'],South Korea,Drama,8,3900.0,2022-04-27,2022-05-19,"Wednesday, Thursday",tvN,15+ - Teens 15 or older,"Despite having an excellent memory, Ahn Dae Sung has yet to pass his civil service examination. Studying to become a ninth grade public official, Dae Sung has taken the exam three years in a row and failed every single time. Even so, his determination remains strong and with the never ending support of his mother, Myung Sook and his girlfriend, Ah Hee, Dae Sung is convinced that the next time he takes this exam, he won’t fail.Working part-time at the convenience store his mother owns on the outskirts of Seoul, Dae Sung’s life takes an unexpected turn when a murder takes place at an apartment building nearby. As a police officer, Ah Hee feels it’s her duty to solve this case and thus begins an investigation of the murder on her own. Despite not being an official detective, she soon makes a shocking discovery. Finding a receipt from Myung Sook’s store at the scene of the crime, Ah Hee pulls Dae Sung and his mother into the investigation.With no other clues to go on, Ah Hee, Dae Sung, and Myung Sook are determined to find a way to crack this case. But how can a team of rookies catch a murderer when the pros on the job have yet to find a single clue?(Source: Viki)~~ Adapted from the novel ""The Killer's Shopping List"" (살인자의 쇼핑목록) by Kang Ji Young (강지영).",1737,1381,살인자의 쇼핑목록
fdb4adbc52644d4ba3746625f0d7cad5,Ocean Likes Me,2022,['Lee Su Ji'],['Team Wol Pi Dong'],South Korea,Drama,8,900.0,2022-04-26,2022-05-18,"Tuesday, Wednesday",,13+ - Teens 13 or older,"'Ocean Likes Me' is a healing food romance between Han Ba Da, a young entrepreneur who dreams of starting an udon restaurant with a beach in the background but finds serving customers difficult. Ba Da then meets Tommy, a failed musician who returns to his hometown after wandering and has a new dream. Together, both of them step towards their dreams.(Source: Naver and blupdate2020) ",8643,1098,오션라이크미
b9fa083f29d54ffc833f6111f61fad0a,Turned on by You,2022,,,South Korea,Drama,6,480.0,2022-04-21,2022-05-26,Thursday,Naver TV Cast vLive,Not Yet Rated,"Revealing N? Who and what is that? A bowl too big for Confucianism to hold, this is Seo Woo's love story.(Source: Korean = 니은 슈트디오 YouTube || Translation = MyDramaList) ",54942,99999,밝히는 ㄴ 시즌1
7edb2a10033f41a89fc05a1dc564698a,Blueming,2022,['Hwang Da Seul'],['Park Young'],South Korea,Drama,11,840.0,"Mar 31, 2022","Mar 31, 2022",Thursday,iQiyi,13+ - Teens 13 or older,"Since childhood, Cha Si Won has realised that only people with good looks will grow to be popular, and he has made it a personal goal to achieve popularity by maintaining a strict personal regime and adopting a pleasant personality. As he starts his first year in college, Cha Si Won is confident that he will be one of the most popular people on campus. That is, until he meets another guy called Hyeong Da Un, who appears to also have perfect looks, gets straight A’s, comes from a rich family, and even has a great personality. Cha Si Won's confidence in himself is shaken as he finds himself crossing paths with Hyeong Da Un time and time again. College life no longer appears as easy as it seems.(Source: MyDramaList)~~ Adapted from the webtoon ""Who Can Define Popularity?"" (인기는 무언가 잘못되었다?) by Tak Bon (拓本).",1715,367,인기는무언가잘못되었다
daedbb37e2914f3eb251f2046036abe6,Pachinko,2022,,['Soo Hugh'],South Korea,Drama,8,3240.0,2022-03-25,2022-04-29,Friday,,15+ - Teens 15 or older,"This sweeping saga chronicles the hopes and dreams of a Korean immigrant family across four generations as they leave their homeland in an indomitable quest to survive and thrive.  (Source: AppleTV)~~ Adapted from the novel ""Pachinko"" by Min Jin Lee (이민진). ",698,883,Pachinko
233d4519d4de4f568eff0a1002c27460,Hope or Dope,2022,['Jo Yong Ik'],['Jung Soo Yoon'],South Korea,Drama,10,2100.0,"Mar 25, 2022","Mar 25, 2022",Friday,,18+ Restricted (violence & profanity),"Eighteen-year-old Kyung Da Jung, who should be concentrating on completing her last year of high school, is used by her ruthless mother as a drug mule – transporting narcotics to drug gangs. Her mother regularly threatens her with violence if she fails to complete her dangerous, illegal missions. But when one drug deal goes wrong, she finds herself on the run, and takes refuge in a rural village deep in the South Korean countryside.What she finds in the village surprises her. Discovering a carefully cultivated marijuana field, she realizes that the field’s crop could fetch her a lot of money on the black market and is tempted to do something about it. But she also meets Gong Yoon Tak, an ordinary high schooler, as well as his family and friends. Soon, the village finds themselves sucked into Kyung Da Jung’s world as police investigators and underworld characters begin to surface there…(Source: Viki)",2748,2064,소년비행
f4e7284c0e4248d0b5adb16bfe4974c9,A Business Proposal,2022,['Park Seon Ho'],"['Han Sul Hee', 'Hong Bo Hee']",South Korea,Drama,12,3600.0,2022-02-28,2022-04-05,"Monday, Tuesday",Netflix SBS,15+ - Teens 15 or older,"Shin Ha Ri is a single woman who works for a company. She has a male friend, who she has had a crush on for a long time, but she learns he has a girlfriend. Shin Ha Ri feels sad and decides to meet her friend Jin Young Seo, who is a daughter of a chaebol family. Jin Young Seo then asks Shin Ha Ri to take her place on a blind date and even offers some money for her time. Shin Ha Ri accepts her friend's offer. She goes out on a blind date as Jin Young Seo while having the intention of getting rejected by her date. When she sees her blind date, Shin Ha Ri is dumbfounded. Her blind date is Kang Tae Moo. He is the CEO of the company where she works.Kang Tae Moo is the CEO of a company that his grandfather founded. One day, his grandfather informed him of an upcoming blind date that he set up for him. Kang Tae Moo is a workaholic, and he is annoyed that his grandfather sets up blind dates for him. He decides to marry the next woman whom he meets on a blind date, so he won't be disturbed from his work anymore. That woman is Shin Ha Ri, but she is pretending to be Jin Young Seo.On the following day, Shin Ha Ri receives a phone call from Kang Tae Moo. He asks her to marry him.(Source: AsianWiki)~~ Adapted from the web novel ""The Office Blind Date"" (사내 맞선) by Hae Hwa (해화).",244,22,社內相親
501a728450c14ac2839ad506d15393c9,Love (ft. Marriage and Divorce) Season 3,2022,['Yoo Jung Joon'],['Im Sung Han'],South Korea,Drama,16,4200.0,2022-02-26,2022-05-01,"Saturday, Sunday",TV Chosun,15+ - Teens 15 or older,"The drama is about an unimaginable misfortune faced by three attractive female characters in their 30s, 40s and 50s, and the discord between married couples seeking true love.(Source: HanCinema) ",8498,4249,결혼작사 이혼작곡3
995384b92c024665ada1a9ba7762f87d,Oh! Boarding House,2022,['Park Eun Joo'],['Team Wol Pi Dong'],South Korea,Drama,8,900.0,2022-02-22,2022-03-16,"Tuesday, Wednesday",Viki,13+ - Teens 13 or older,"Sul Won is an out-of-work young man whose mother runs a low-cost boarding house for students and men who don’t have enough money to buy or rent an apartment on their own. But when his mother suddenly goes on vacation, she leaves Sul Won in charge of the boarding house – becoming the de facto live-in landlord. The residents of the boarding house are a mixed bunch. They include a high school senior, who also happens to be Sul Won’s cousin. There is also Sul Won’s former college friend, as well as Kim Chun Seo, a high school teacher. Rounding out the number is a third-year university student who dreams of becoming a writer. As the young men spend more time together, a close bond of friendship begins to form in the house. But when Sul Won discovers that some of the tenants have begun to develop a crush on him, Cupid could well come calling!(Source: Viki, edited by MyDramaList)~~ Adapted from the webtoon ""Hasuk 5"" (하숙집 5번지) by Penguin (펭귄).",8007,978,하숙집 오!번지
49ad96962b6f4cc28511c5fadb83d0a6,Tracer Season 2,2022,['Lee Seung Young'],['Kim Hyun Jung'],South Korea,Drama,8,4200.0,"Feb 18, 2022","Feb 18, 2022",Friday,MBC,15+ - Teens 15 or older,"Dong Joo's journey to reveal the secrets behind his father's death continues. Tae Joon leads the NTS full of ambition. Dong Joo finds out that Tae Joon is related to his father's death and looks for additional evidence. Along with unlocking the secrets behind Dong Joo's father's death, Bureau Five continues to punish the tax evasion, secret funds, and corrupt trading of top officials in the country. Will Dong Joo and his teammates complete their journey in success?(Source: Viki)",2895,4910,트레이서 시즌 2
ca180ef40fa449979fb8dc4f52943a3c,I Have Not Done My Best Yet,2022,['Im Tae Woo'],"['Park Eun Young', 'Park Hee Kwon']",South Korea,Drama,12,3600.0,2022-02-18,2022-03-25,Friday,TVING,15+ - Teens 15 or older,"Nam Geum Pil is a man in his 40's and he lives with his father and daughter. Out of the blue, he decides to quit his job. He receives criticism from his family, but he doesn't care. He freeloads from his friend when he wants to drink alcohol. Meanwhile, Nam Geum Pil becomes aware of a male neighbor who looks like an unemployed man, but he actually makes a lot of money as a webcomic writer. Nam Geum Pil then decides to become a comic writer.(Source: AsianWiki)~~ Adapted from the manga series ""Ore Wa Mada Honki Dashitenai Dake"" (俺はまだ本気出してないだけ) by Shunju Aono (青野春秋).",4167,2798,아직 최선을 다하지 않았을 뿐
ec80f88a2e594a909facc164a0d73363,Semantic Error,2022,['Kim Soo Jung'],['Jason'],South Korea,Drama,8,1500.0,2022-02-16,2022-03-10,"Wednesday, Thursday",,13+ - Teens 13 or older,"Chu Sang Woo is a junior computer science majoring student who prizes reason, rules, and a rigid sense of what is right above all else. As part of his university work, he is told to work on a group project for the liberal arts, whereby the group is required to make a final presentation in order to pass the module. But as the rest of the group – whom he knows nothing about – have decided to leave him to do all the work on his own, he decides to remove their names, and make the presentation in his name.But little did he know that when he did this, he would deal a heavy blow to the academic prospects of a senior student named Jang Jae Young. The latter, a design major, is Chu Sang Woo’s polar opposite. He is stylish, fun-loving, and – above all – extraordinarily popular. He is the closest thing the college has to a superstar! But when his credit for the liberal arts project is taken away, his grand plans to study abroad are suddenly thrown up in the air. He seeks out Chu Sang Woo and is of a mind to torment him. But when the duo is forced to work together, a strange attraction starts to develop between them…(Source: Viki)~~ Adapted from the web novel ""Semantic Error"" (시맨틱 에러) by Jeo Soo Ri (저수리).",1241,148,시맨틱 에러
9245d89cad664003a60362091077fe3e,Kissable Lips,2022,['Yang Kyung Hee'],['Lee Yeon Joo'],South Korea,Drama,8,660.0,2022-02-03,2022-02-25,"Thursday, Friday",,13+ - Teens 13 or older,"A sweet and bloody campus romance between Jun Ho, a vampire who is walking the path of extinction, and Min Hyun, a human with pure blood.Jun Ho is a vampire who is about to die. To survive, he will need to drink pure blood and thus become a human. One day, while searching for this pure blood, he meets Min Hyun, a human with pure blood. But another vampire named Hae Soo, who knows about Jun Ho's past traumas, causes Min Hyun and Jun Ho to fall out.Living a normal life as a human and protecting Min Hyun, what will Jun Ho have to face?(Source: BLUPDATE2022 on Twitter, boyslovetv on Instagram)",8603,473,깨물고 싶은
