Unnamed: 0,drama_name,org_net,director,screenwriter,start_dt,end_dt,aired_on,year,tot_eps,time_per_ep,synopsis,actor_list,kor_title
690,Melting Me Softly,tvN,['Shin Woo Cheol'],['Baek Mi Kyung'],2019-09-28,2019-11-17,"Saturday, Sunday",2019,16,244.0,"This drama tells the story of a man and a woman who are both frozen during an experiment. They wake up 20 years later instead of 24 hours later and must keep their body temperature below 33°C in order to survive.Ma Dong Chan  is known in the entertainment world as a “hit maker.” A very successful producer of variety programs when every project he attaches himself to turns into a ratings juggernaut, Dong Chan is considered “a manly specimen of manhood, with perfect physical and handsome features who is coldly cool in work and hot in love.” The broadcast station where PD Ma’s productions are filmed also employs part-timer Go Mi Ran, who finds herself in a bind with debt collectors harassing her family for repayment of her family’s debts.Mi Ran eventually becomes involved with PD Ma’s new variety program entitled “24-Hour Frozen Human Project,” which revolves around an experiment where a man and woman are randomly chosen to be “frozen human specimens” and scheduled to be brought back within 24 hours of their entering the freezing chambers. In order to pay off her family debts, Mi Ran accepts an offer of 5 million won (approx. $4,200 USD) in exchange for being frozen for 24 hours. Due to a mysterious conspiracy, instead of being frozen for 24 hours, they remain frozen for 20 years. Their thawing 20 years later bring up personal difficulties that were in place before entering the freezing chamber that they must resolve before resuming their normal lives.(Source: koreandrama.org)","['Won Jin Ah', 'Ji Chang Wook', 'Yoon Se Ah']",날 녹여주오
691,Miss Lee,tvN,['Han Dong Hwa'],['Park Jung Hwa'],2019-09-25,2019-11-14,"Wednesday, Thursday",2019,16,244.0,"“Miss Lee” will follow the story of Lee Seon Shim, who starts out at the bottom of the food chain and suddenly finds herself becoming the CEO as she toils to save her company from impending doom after the sudden disappearance of the owner. Although Lee Seon Shim has little in the way of credentials and is initially stuck running all sorts of meaningless errands, her unique brand of optimism allows her to persevere and eventually become an inspirational, one-of-a-kind leader.Yoo Jin Wook is a sharp-tongued realist who has been through his share of hardship. Although his past experiences have left him jaded, cynical, and unfriendly, Yoo Jin Wook finds his passion reignited after Lee Seon Shim becomes CEO, and he winds up becoming her brutally honest—but helpful—mentor.","['Cha Seo Won', 'Kim Sang Kyung', 'Lee Hye Ri', 'Uhm Hyun Kyung']",청일전자 미쓰리
692,As Your Heart Tells,Naver TV Cast vLive,,,2019-09-21,2019-11-09,Saturday,2019,8,82.0,,"['Joo Hyun Young', 'Eom Se Ung']",마음이 시키는 대로
693,Pegasus Market,tvN,['Baek Seung Ryong'],['Kim Sol Ji'],2019-09-20,2019-12-06,Friday,2019,12,375.0,"""Cheap Cheonlima Mart"" tells the story of employees at a falling-behind store where the staff is king, rather than the customer. While the manager tries to revive the mart, they’re up against the “human bulldozer” boss that aims to ruin the store. Moon Seok Gu is a foolish shopkeeper who wants to make Cheonlima Mart the no. 1 retailer store. Although he seems a bit dim-witted, he dreams of becoming an employee at the headquarters of Daemae Group by reviving the mart. Jung Bok Dong is a genius boss who tries to take revenge on Daema Group by destroying Cheonlima Mart. He was originally a board director at Daema Group and trusted by the CEO for his clear insight and fastidious personality, but he was suddenly demoted to being the boss of Cheonlima Mart. He tries to drive Cheonlima Mart to the ground by hiring people who have failed at life and are unlikely to be hired by anyone else.","['Kim Byung Chul', 'Lee Dong Hwi']",쌉니다 천리마마트
694,Vagabond,Netflix SBS,['Yoo In Shik'],"['Jang Young Chul', 'Jung Kyung Soon']",2019-09-20,2019-11-23,"Friday, Saturday",2019,16,262.0,"Cha Dal Gun becomes an awakened tiger in the face of his nephew’s death in a mysterious plane crash. As an orphan himself, he had raised his nephew singlehandedly in place of his brother who had passed on. Triggered by the large-scale cover-up of the incident, he sets off on a journey to discover the truth. Go Hae Ri is the eldest daughter of a marine who had died during an operation. She has always wanted to be a normal civil servant to support her family, but life had other plans and she ends up as a National Intelligence Service (NIS) agent. Their lives intertwine as they discover a tangled web of corruption behind the plane crash. (Source: The Swoon)","['Lee Seung Gi', 'Bae Suzy', 'Shin Sung Rok']",배가본드
695,The Running Mates: Human Rights,OCN,['Kim Yong Soo'],"['Lee Hye In', 'Baek Jung Chul']",2019-09-18,2019-10-31,"Wednesday, Thursday",2019,14,257.0,"""The Defender: Human Rights"" follows investigators for the Human Rights Promotion Commission. They fight for those whose human rights are violated.Han Yoon Seo works as an investigator for the Human Rights Promotion Commission. She investigates cases based only on the only facts while trying to stay impartial throughout the investigation. Because of this, she is often mistakenly thought to lack empathy. Han Yoon Seo also carries a secret and an emotional scar from her past that she cannot tell anyone.Bae Hong Tae is a former prosecutor. He was dispatched to the Human Rights Promotion Commission and began to work as an investigator for that organization. He is righteous and tends to act before thinking things through.Han Yoon Seo and Bae Hong Tae have conflicts on everything, but they work together for the people who need their help.(Source: AsianWiki)","['Lee Yo Won', 'Jang Hyun Sung', 'Choi Gwi Hwa']",달리는 조사관
696,Secret Boutique,SBS,['Park Hyung Ki'],['Heo Seon Hee'],2019-09-18,2019-11-28,"Wednesday, Thursday",2019,32,56.0,"Do Young lived and worked in a public bathhouse after leaving the orphanage. Yeo Ok, the head of Deo Group, finds favor in her eyes of Do Young, and with Yeo Ok's support, Do Young changes her name to Jenny Jang and gets to run a high-end fashion boutique. Also, she becomes a central and powerful figure in the political and business circles as she secretly solves problems for the upper classes. Jenny's ultimate goal is to become the queen of the Deo family using the international city development project. On the other hand, Yeo Ok plans to take advantage of Jenny and abandon her as soon as she succeeds in making Deo Group one of the top 10 corporates in Korea through the international city development project. To do so, Yeo Ok shouldn't make Jenny notice her scheme.(Source: Viki)","['Kim Sun Ah', 'Kim Jae Young', 'Kim Tae Hoon', 'Go Min Si', 'Jang Mi Hee', 'Park Hee Bon']",시크릿 부티크
697,When the Camellia Blooms,KBS2 Netflix,"['Kang Min Kyung', 'Cha Young Hoon']",['Im Sang Choon'],2019-09-18,2019-11-21,"Wednesday, Thursday",2019,40,52.0,"Dong Baek is a single mother living in the small town of Ongsan. She runs the bar-restaurant Camellia, while also taking care of her son Pil Gu. The people of Ongsan frequently gossip about Dong Baek. She grew up as an orphan, is a single mother and runs a bar where many of the men in Ongsan frequent. Regardless of what the locals may whisper about Dong Baek, local police officer Hwang Yong Shik is deeply in love with her. Meanwhile, Dong Baek's ex-boyfriend Kang Jong Ryeol suddenly reappears in her life. He is a famous baseball player, that hid their relationship when they dated. While Dong Baek tries to find happiness, something truly sinister lurks in the background. A serial killer roams Ongsan and Dong Baek may be a target.(Source: AsianWiki)~~ Two versions available: 40 episodes (TV) || 20 episodes (online)","['Kang Ha Neul', 'Kim Ji Suk', 'Gong Hyo Jin']",동백꽃 필 무렵
698,Fool And Idiot,,,,2019-09-17,2019-10-11,,2019,8,38.0,,"['Yang Jung In', 'Guk Ji Yong']",병신과 머저리
699,Flower Crew: Joseon Marriage Agency,jTBC Viki,['Kim Ga Ram'],['Kim Yi Rang'],2019-09-16,2019-11-05,"Monday, Tuesday",2019,16,262.0,"Growing up an ordinary country blacksmith, Lee Soo had no idea he would ever rule all of Joseon; but, at the age of twenty-three, that’s exactly what happened. Now as king, Lee Soo is finding it hard to adapt to the restrictions of palace life, especially where matters of the heart are concerned. Having loved Gae Ddong for as long as he can remember, he always thought she would be the one he would someday marry; but now, as king, that dream has become nothing short of impossible. As a commoner, Lee Soo has no chance of making Gae Ddong his bride but that doesn’t stop him from trying. Hiring the best matchmaking agency in Joseon, Lee Soo asks the talented Flower Crew to transform his first love into a noblewoman. Accepting the king’s request, Ma Hoon, Do Joon and Go Young Soo take Gae Ddong into their care. There’s just one problem, transformations like this aren’t easy and there’s a lot of work to do! Risking their lives to help the king, can the Flower Crew help Gae Ddong blossom into a beautiful noble flower or will this job prove to be impossible?(Source: Viki)~~ Adapted from the novel ""Flower Crew: Joseon Marriage Agency"" (조선혼담공작소 꽃파당) by Kim Yi Rang (김이랑).","['Go Won Hee', 'Kim Min Jae', 'Park Ji Hoon', 'Gong Seung Yeon', 'Seo Ji Hoon', 'Byeon Woo Seok']",꽃파당: 조선혼담공작소
700,The Witch Store,vLive,,['Ahn Se Hwa'],2019-09-10,2019-10-17,"Tuesday, Thursday",2019,12,65.0,"Hye Ji becomes a part-timer at the Witch Store which is only seen by those who have a wish. Hye Ji sees no progress in her relationship with Yoo Ho and in front of her, a witch transformed into a high school girl named Young Ji. This is when Sung Woo a handsome judo player appears. He was neighbor of Hye Ji back in old days. Because of him, Yoo Ho started to feel unsure and lots of twist comes among the characters.(Source: Kpopmap)","['Lee Hyun Joo', 'Yeo One', 'Jung Hyo Jun', 'Jang Hye Won']","어서오세요, 마녀상점"
701,You Don’t Even Know The Taste of Americano,,,,2019-09-09,2020-07-23,,2019,8,60.0,,"['Lee Jae Hong', 'Lee Do Hye']",아메리카노 맛도 모르면서
702,The Guilty Secret,Naver TV Cast vLive,['Wang Hye Ryung'],['Choi Yo Ji'],2019-09-08,2019-10-17,"Thursday, Sunday",2019,12,50.0,It tells the friendship of a boy and a girl of 17 years old with their own secrets.(Source: Kpopmap) ,"['Kim Min Chul', 'Jung Su Bin', 'Kim Seo Yeon', 'Kim Nu Ri', 'Lee Jin Sol']",다시 만난 너
703,Arthdal Chronicles Part 3: The Prelude to All Legends,Netflix tvN,['Kim Won Suk'],"['Kim Young Hyun', 'Park Sang Yeon']",2019-09-07,2019-09-22,"Saturday, Sunday",2019,6,800.0,"Ta Gon gets what he wants as he sits atop his throne. However, now his life and throne are threatened when Eun Seom begins to gather power among the slaves and peasants of Arth as he starts to fight back against the elite. Although Ta Gon has so far kept his half-Neanthal heritage a secret from the world, his eyes shine purple, preparing to go all out in fighting Eun Seom.Meanwhile, Taealha faces the threat of assassination from an unknown adversary, while Tanya struggles to adjust to her newfound power in Arthdal.","['Kim Ok Bin', 'Song Joong Ki', 'Kim Ji Won', 'Kim Sung Cheol', 'Jang Dong Gun']","아스달 연대기 Part 3 아스, 그 모든 전설의 서곡"
704,Fantasy Timing,,,,2019-09-06,2020-01-30,Thursday,2019,16,225.0,,"['Kang Se Jung', 'Lee Hoon', 'Brian Joo']",환상의 타이밍
705,Strangers from Hell,OCN,['Lee Chang Hee'],['Jung Yi Do'],2019-08-31,2019-10-06,"Saturday, Sunday",2019,10,360.0,"Yoon Jong Woo is a young guy in his 20s who moves from the countryside to Seoul after his college friend, Jae Ho, offers him a job. While looking for a place to live, he stumbles upon Eden Gosiwon, a cheap hostel that shares the kitchen and bathroom with other residents. He is not thrilled about the quality of the place or the other abnormal residents, such as his next-door neighbor Seo Moon Jo, a charismatic dentist. Nevertheless, Jong Woo decides to put up with it for 6 months until he saves enough money to move out. However, mysterious events start occurring in the apartment, causing Jong Woo to begin fearing the apartment's residents.(Source: MyDramaList)~~ Adapted from a webtoon of the same title by Kim Yong Ki.","['Lee Dong Wook', 'Yim Si Wan']",타인은 지옥이다
706,Real:Time:Love,vLive,,,2019-08-26,2019-09-27,"Sunday, Tuesday, Thursday",2019,15,16.0,"Hong Yun has been friends with Ye Chan since elementary school, they are 18 years old, and they both dream of love. Ye Chan is in love with 20-year-old Ji Hyo once he confesses his feelings to her, but for her, he is just a friend. Hong Yun is single after breaking up with her ninth boyfriend. How will life treat these two friends, especially since a new handsome Hae Jin has appeared on the horizon showing interest in Hong Yun and Ye Chan also meets a beautiful girl? (Source: doramafox.ru)","['Park Si Young', 'Choi Hyun Wook', 'Lee Eun Soo']",리얼:타임:러브
707,Cat's Bar,,,,2019-08-26,2019-10-28,Monday,2019,10,66.0,"After their ""butler""gets hurt, 3 mysterious cats start running a bar to make a living.  Na Bi, Byeol and Jang Gun, three cats that can turn into humans, will help out their customers by offering them special drinks that can make them revisit their memories. ","['Kim Wook', 'Lee Ho Yeon', 'Cha Bo Sung']",고양이 바텐더
708,The Great Show,tvN,"['Shin Yong Hwi', 'Kim Jung Wook']",['Seol Joon Seok'],2019-08-26,2019-10-15,"Monday, Tuesday",2019,16,248.0,"Wie Dae Han is an ex-lawmaker and is a materialistic kind of politician. He wants to get elected as lawmaker again. One day, 18-year-old girl Da Jung comes to him. She tells him that he is her real father. Her mother raised four children, including Da Jung, alone, but she died in a hit-and-run accident. Da Jung is the only one now taking care of her 3 younger siblings. Wie Dae Han accepts Da Jung and her 3 younger siblings. He carries out “The Great Show” to become a lawmaker again. (Source: AsianWiki)","['Song Seung Heon', 'Lee Sun Bin', 'Im Joo Hwan', 'Roh Jeong Eui']",위대한 쇼
709,Love Alarm,Netflix,['Lee Na Jung'],"['Lee Ah Yeon', 'Seo Bo Ra']","Aug 22, 2019","Aug 22, 2019",Thursday,2019,8,375.0,"The cellphone app Love Alarm is created. If someone likes you and they are within 10 meters of you, the alarm for the app rings. The app also shows how many people like you, but the app doesn't reveal specific details on who likes you. Kim Jo Jo is a high school student. She is pretty and smart. She seems like a cheerful person, but her parents died when she was young. Since the death of her parents, Kim Jo Jo has lived with her aunt's family. Living there is not easy for Kim Jo Jo. She doesn't download the app as her phone isn’t new enough.Meanwhile, Hwang Sun Oh is a popular male student at the same high school that Kim Jo Jo attends. He is the son of a wealthy family, but he is not loved by his parents. His best friend, Lee Hye Yeong, also attends the same high school. Hwang Sun Oh notices that his best friend, Lee Hye Yeong, likes Kim Jo Jo. Hwang Sun Oh wants to know if his friend really likes her, so he kisses her.(Source: Dramanice)","['Jung Ga Ram', 'Song Kang', 'Kim So Hyun']",좋아하면 울리는
710,Graceful Family,MBN,['Han Cheol Soo'],"['Kwon Min Soo', 'Park Min Kyung']",2019-08-21,2019-10-17,"Wednesday, Thursday",2019,16,300.0,"Mo Seok Hee is the sole daughter of the MC Group business empire. Financially, she wants for nothing. However, all is not well with her. She is haunted by the passing of her mother, who died in mysterious circumstances a decade and a half ago. Ever since her mother’s death, she has been living in the United States, apart from her father.But when she makes the fateful decision to return home to South Korea, her life is sent into a tailspin – along with the fortunes of the MC Group.Back in South Korea, she meets Heo Yoon Do, a lawyer from a humble background. Heo Yoon Do has been hired by the MC Group as a member of the TOP crisis management team that helps cover up misdemeanors committed by the Mo family.Together the duo builds an unlikely friendship and embarks on a quest to uncover the truth about the death of Mo Seok Hee’s mother. Will Mo Seok Hee and Heo Yoon Do uncover the dark truth behind a death that took place 15 years ago? What other secrets is the MG Group hiding? And could working together lead the duo to romance?(Source: Viki)","['Lee Jang Woo', 'Im Soo Hyang', 'Bae Jong Ok']",우아한 가
711,Issue Makers,SBS Plus,,,2019-08-16,2019-09-06,Friday,2019,10,90.0,"Eun Hye who used to be a recognized editor of one of the best magazines for women in Korea quit her job and set up a start-up named Issue Makers. Although it's been two years since its establishment, it hasn't accomplished much, and all it has is its website. But Eun Hye gets an opportunity of life to expand its market overseas. Things start to go hectic and frantic in Issue Makers' office as it is about to launch its first magazine in Vietnam. Check out how Eun Hye and other staff members deal with busywork, cherish friendship, lead a love life, and realize dreams.","['Park Eun Hye', 'Kang Dae Hyun']",이슈메이커스
712,Horror Monday,,,,2019-08-12,2019-08-16,,2019,5,96.0,'Horror Monday' takes you through five horror stories narrated by the protagonist's AI Speaker.(Source: Korean = GOLDENBROTHER ORIGINAL Youtube Channel || Translation = MyDramaList) ,['Choi Ji Hui'],호러먼데이
713,Rumor,Genie TV,['Park Seung Woo'],,2019-08-10,2019-09-26,Saturday,2019,8,75.0,"'Rumor' is an office thriller web drama about the story of the heroine who died through the internal auditor's death as a victim of workplace bullying, company absurdity and rumor. (Source: Olleh TV) ","['Chae Jong Hyeop', 'Kim Da Ye']",루머
714,My YouTube Diary,Tooniverse,,,2019-08-09,2019-11-15,Friday,2019,14,64.0,"This is the story of Jo Ah Seo, a newbie creator who dreams of making it big. It's been 6 months, yet she only has 13 subscribers...? One day, Morae Company, an agency for popular creators like 'Sweet Honey' and 'Jjun Beat' are holding auditions! Will Ah Seo and bestie Ri Ah make it into DDotty's agency, Morae Company?(Source: Tooniverse) ","['Kim Ri Won', 'Yoon Hye Rim']",조아서 구독중
715,Perhaps Love?,,,,2019-08-09,2019-09-06,Friday,2019,11,55.0,,['Kim Min Seok'],사물사답
716,Summer Vacation,Naver TV Cast vLive,,,2019-08-09,2019-09-13,Friday,2019,6,100.0,,"['Seo Sung Hyuk', 'Cho Yeong In']",여름방학
717,Hip Hop King: Nassna Street,SBS,['Lee Joon Hyeong'],,2019-08-09,2019-09-13,Friday,2019,6,700.0,"A coming-of-age drama that will focus not only on hip hop music, but the evolving world and culture of hip hop itself.Young Baek is an 18-year-old high school student in Daegu. He lives with his poor grandmother. Young Baek loves hip hop music and wants to succeed as a rapper. To pursue his dream, Young Baek goes to Seoul. His life there is not easy, but he doesn't give up. He begins to attend Doobak High School. Young Baek meets Ha Jin at school. They develop feelings for each other. Ha Jin wants to become a writer. She has a secret that nobody knows about.Meanwhile, Tae Hwang and Ki Ha attend the same high school as Young Baek and Ha Jin. Tae Hwang is a rapper and has rich parents who are supportive of his career. He gets annoyed with Young Baek. Ki Ha becomes friends with Young Baek. He wants to find a girlfriend.(Source: AsianWiki)","['Han Hyun Min', 'Shin  Won Ho', 'Lee Na Eun', 'Lee Ho Won']",힙합왕-나스나길
718,Be Melodramatic,jTBC Viki,['Kim Hye Young'],['Kim Young Young'],2019-08-09,2019-09-28,"Friday, Saturday",2019,16,244.0,"Im Jin Joo, Lee Eun Jung, and Hwang Han Joo are best friends who are  30-years-old.Hwang Han Joo is the head of a marketing team for a drama production company. She is a single mother who struggles to balance her work and personal life as she is raising a kid.Im Jin Joo is a drama writer with a lot of emotional ups and downs. Her personality is unique, talking to a luxurious purse at times. Even though she is a drama writer, she tries to write her scripts in a literary style. Lee Eun Jung is a documentary director. She runs her own  production company, although she's the only employee. One of her documentaries  surprisingly becomes popular overnight.(Source: MyDramaList)","['Chun Woo Hee', 'Jeon Yeo Been', 'Han Ji Eun', 'Gong Myung', 'Ahn Jae Hong']",멜로가 체질
719,I Wanna Hear Your Song,KBS2,['Lee Jung Mi'],['Kim Min Joo'],2019-08-05,2019-09-24,"Monday, Tuesday",2019,32,66.0,"A murder takes place. Hong Yi Young, who is a timpanist, does not remember what happened on the day of the murder. She is simple-minded and suffers from insomnia. Hong Yi Young looks for a job. She happens to meet Jang Yoon. He is bad at singing but is a pianist in an orchestra. To help with Hong Yi Young's insomnia, Jang Yoon calls her every night. They try to find the truth about the murder.Meanwhile, Nam Joo Wan is an orchestra conductor. He has charisma and showmanship. Ha Eun Joo is a violinist in the orchestra. She is arrogant.(Source: AsianWiki)","['Song Jae Rim', 'Park Ji Yeon', 'Kim Se Jeong', 'Yeon Woo Jin']",너의 노래를 들려줘
720,Welcome 2 Life,MBC,"['Kim Keun Hong', 'Shim So Yeon']",['Yoo Hee Kyung'],2019-08-05,2019-09-24,"Monday, Tuesday",2019,32,66.0,"“Welcome 2 Life” is a fantasy drama that will tell the story about a selfish lawyer who helps people who want to take advantage of the law. One day, he gets sucked into a parallel universe due to an unfortunate accident and begins to live a completely new life as an upright prosecutor.","['Im Ji Yeon', 'Rain', 'Kwak Shi Yang']",웰컴2라이프
721,X-Garion,Tooniverse,,,2019-08-01,2019-12-26,Thursday,2019,44,18.0,"'X-Garion' is a strong and mysterious (imaginary animal) entity with infinite power. They choose and empower the people of Earth according to their standards, which will allow the person who gained the power to be reborn as a warrior of X-Garion.It chooses people to be its champions, and those who gain this power can be reborn as the warriors of X-Garion. The power manifests in the form of the four sacred beasts; the White Tiger, the Blue Dragon, the Turtle, and the Phoenix. X-Garion gives that amazing power to Gaon, Hangyeol, Maru, and Tori to defend the Earth. The evil warriors of the opposing Black Army Corps have raided the Earth to collect shards of X-Garion’s powers called Mega Stones and the X-Garion Warriors have to save Earth from this crisis. Their story begins now.","['Lee Il Joon', 'Julien Kang', 'Myung Hyung Seo', 'Shin Eun Bi']",엑스가리온
722,Triple Fling Season 2,,,,2019-08-01,2019-09-19,Saturday,2019,8,75.0,"It tells the story of Do Yeon, a high school girl who may seem cold but is very easy-going, and her three boy friends, who each have a different charm.(Source: Korean = NamuWiki || Translation = MyDramaList) ","['Woo Da Vi', 'Bae In Hyuk', 'Son Sang Yeon', 'Choi Woo Sung']",트리플썸2
723,When the Devil Calls Your Name,tvN,['Min Jin Gi'],"['Noh Hye Young', 'Go Nae Ri']",2019-07-31,2019-09-19,"Wednesday, Thursday",2019,16,281.0,"To become one of the entertainment industry’s most sought-after songwriters, you have to have talent, inspiration, and passion. But to reach the level of popularity obtained by Ha Rip, you also have to be willing to make certain sacrifices.Ten years ago, as a struggling artist, Ha Rip found himself wondering if he would ever make his mark on the world. On the verge of giving up, he found himself face to face with the Devil himself, who offered to give Ha Rip everything his heart desired for a price. Desperate, Ha Rip agreed to sell his soul to the Devil, and so began a decade of unprecedented success. But when those ten years are almost up, and the Devil has come to collect his due,  he learns that his success and fame are the results of taking Lee Kyung’s talent and life. Learning that every deal you make with the Devil comes with a hefty price, Ha Rip tries to barter with his life but will that be enough to satisfy the debt he still owes?(Source: Viki, Asianwiki)~~ Inspired from “Faust” by Johann Wolfgang von Goethe.","['Park Sung Woong', 'Lee El', 'Jung Kyung Ho', 'Lee Seol']",악마가 너의 이름을 부를 때
724,IN-SEOUL,jTBC vLive,['Im Ji Eun'],['Jung Soo Yoon'],2019-07-29,2019-09-16,"Monday, Tuesday",2019,15,60.0,"It is a growth drama that talks about the love-hate relationship between a mother and her high school daughter (in her last year), who are living just the two of them.The story is about the mother who constantly attacks her daughter about the fact that she has no sense of reality and her daughter who dreams of entering a university in Seoul to gain independence from such a mother.(Source: kpopmap.com) ","['Ryeoun', 'Min Do Hee', 'Jang Young Nam', 'Jin Ye Ju']",인서울
725,My First First Love Season 2,Netflix,['Oh Jin Suk'],['Kim Ran'],"Jul 26, 2019","Jul 26, 2019",,2019,8,375.0,"“My First First Love” is a romantic coming-of-age drama about love, friendships, and the dreams of five college students. The second season shows the journey of the main characters who realize what “first love” really is through the flustering and confusing feelings of love, as Han Song Yi  struggles to make a choice between her boyfriend, Seo Do Hyun, and her childhood friend, Yoon Tae Oh. ","['Jung Jin Young', 'Jung Chae Yeon', 'Kang Tae Oh', 'Choi Ri', 'Kim Ji Soo', 'Hong Ji Yoon']",첫사랑은 처음이라서 2
726,Best Mistake,vLive,['Lee Yoo Yeon'],['Yoon Shi So'],2019-07-25,2019-09-12,"Tuesday, Thursday",2019,15,32.0,"To get a boy from her past to leave her alone, Kim Yeon Do uploads a photo of a random guy claiming him to be her boyfriend. However, she does not realize the photo she chose was of bad boy student Ji Hyun Ho. When she ends up spending more time with him to make it up, she realizes that people have a lot more to them than what she sees.(Source: MyDramaList)~~ Adapted from a mobile dating simulation game ""Best Mistake"" (일진에게 찍혔을 때) by Day7 (데이세븐).","['Lee Eun Jae', 'Kang Yul', 'Yoon Jun Won', 'Park E Hyun']",일진에게찍혔을때
727,Moment at Eighteen,jTBC Viki,['Shim Na Yeon'],['Yoon Kyung Ah'],2019-07-22,2019-09-10,"Monday, Tuesday",2019,16,262.0,"Transfer student Jun Woo has no interest in school life, as he is traumatized from being expelled for bullying. Class president Hui Yeong greets Jun Woo warmly on his first day of school. Jun Woo rejects Hui Yeong’s kindness as Hui Yeong’s popularity and influence intimidate him.When an incident breaks out, Jun Woo is falsely accused of stealing a watch. Everyone thinks Jun Woo is the culprit, and Hui Yeong uses his influence among his peers to fuel this rumour.Meanwhile, Soo Bin has been watching Jun Woo all this time. She sees a different side of him than the one that other people see, as she notices his cute, goofy streak and innocent smile. Everyone knows that Hui Yeong has a crush on her, but it’s the quiet and attentive Jun Woo that Soo Bin finds herself gravitating towards. Soo Bin’s warmth opens up the softest part of Jun Woo’s heart, and he decides to break out of his shell.As the seasons change, will these youths also turn over a new leaf?  ""At Eighteen"" captures the innocence of first love as these eighteen-year-old teens between immature and innocent.(Source: JTBC)","['Kim Hyang Gi', 'Shin Seung Ho', 'Kang Ki Young', 'Ong Seong Wu']",열여덟의 순간
728,Golden Garden,MBC,"['Lee Dong Hyun', 'Lee Dae Young']",['Park Hyun Joo'],2019-07-20,2019-10-26,Saturday,2019,60,26.0,"Eun Dong Joo attempts to get back her stolen life. When she was 6 years-old, she was abandoned at an orphanage. She did not remember anything except her name. Despite her difficult environment, she has grown into a woman with a positive and bright personality.Cha Pil Seung is a detective, who is good at his job. His parents died when he was young and he was then raised by his wealthy grandmother. Even though he is popular with women, he doesn't fall in love with anyone due to trauma from his parents' deaths.(Source: AsianWiki)","['Lee Sang Woo', 'Lee Tae Sung', 'Jung Young Joo', 'Han Ji Hye', 'Oh Ji Eun']",황금정원
729,Doctor John,SBS,['Jo Soo Won'],['Kim Ji Woon'],2019-07-19,2019-09-07,"Friday, Saturday",2019,32,66.0,"“Doctor John” is a medical drama about doctors specializing in pain management. In a refreshing take on the genre, “Doctor John” will portray the doctors’ search for the cause of their patients’ mysterious pain as a thrilling chase, almost like a detective hunting down the perpetrator behind an unsolved crime. Cha Yo Han is a genius anesthesiologist, who is also the youngest professor at his medical school. The brilliant doctor goes by the nickname “10 Seconds,” a reference to his ability to diagnose his patients in the 10 seconds that it takes for them to enter an examination room and walk to their seat.Kang Shi Young is a legendary anesthesiologist, who was always at the top of her class throughout medical school. The talented doctor inherited her skills from her cool-headed, rational mother, while she inherited her empathy, listening skills, and warm bedside manner from her father.","['Hwang Hee', 'Lee Kyu Hyung', 'Lee Se Young', 'Ji Sung']",의사 요한
730,Class of Lies,OCN,"['Sung Yong Il', 'Park Ji Hyun']",['Jang Hong Chul'],2019-07-17,2019-09-05,"Wednesday, Thursday",2019,16,262.0,"The drama is about a highly successful lawyer who falls from grace because of one case. He becomes a fixed term teacher at a high school that is tied to that case in order to regain his honor. Though he goes into the classroom for selfish reasons, he begins to see the crimes that take place and he takes matters into his own hands to help protect victims from their peers. The drama will shine a spotlight on the reality of teenagers facing little to no repercussions after committing a crime because they are teenagers, providing no protection for those who become a victim to these crimes.","['Geum Sae Rok', 'Lee Jun Young', 'Yoon Kyun Sang', 'Han So Eun', 'Choi Yoo Hwa', 'Choi Kyu Jin']",미스터 기간제
731,Justice,KBS2,['Jo Woong'],['Jung Chan Mi'],2019-07-17,2019-09-05,"Wednesday, Thursday",2019,32,66.0,"Lee Tae Kyung  is a star lawyer with the best win rate. He is able to win cases by using his sharp logic and intelligent speeches. He amasses power and wealth by dealing with clients who are part of the elite class. His cases are usually referred from Song Woo Yong who is the owner of a construction company. Lee Tae Kyung gets these high class criminals acquitted or at minimum receive probation.  He first became a lawyer to get revenge for his younger brother, but has since become focused on money. He changes when he deals with a series of cases involving missing actresses.Meanwhile, Song Woo Yong has grown his construction company by funneling criminal cases involving wealthy people to Lee Tae Kyung. For his family, he desires even more power. He comes into conflict with Lee Tae Kyung over the cases involving missing actresses.(Source: AsianWiki)~~ Adapted from the web novel of the same name.","['Choi Jin Hyuk', 'Park Sung Hoon', 'Nana', 'Son Hyun Joo']",저스티스
732,Rookie Historian Goo Hae Ryung,MBC Netflix,"['Kang Il Soo', 'Han Hyun Hee']",['Kim Ho Soo'],2019-07-17,2019-09-26,"Wednesday, Thursday",2019,40,52.0,"The story takes place at the beginning of the 19th century. Goo Hae Ryung is an intern to become a palace historian. However, it was not acceptable for women to write historical records at that time. She takes one step at a time to create her own destiny in Joseon, where Confucian ideas are deeply rooted.She wants to fulfill her duties as a historian and prove to the world that everyone is equal. Along with the fight of the female palace historians, the drama will tell about her romance with Prince Yi Rim who has a secret of his own.(Source: Koreandrama.org)~~ Two versions available: 40 episodes / 35 minutes (TV) || 20 episodes / 70 minutes (Online)","['Park Ki Woong', 'Cha Eun Woo', 'Lee Ji Hoon', 'Shin Se Kyung']",신입사관 구해령
