Unnamed: 0,drama_name,org_net,director,screenwriter,start_dt,end_dt,aired_on,year,tot_eps,time_per_ep,synopsis,actor_list,kor_title
883,The Smile Has Left Your Eyes,tvN,['Yoo Je Won'],['Song Hye Jin'],2018-10-03,2018-11-22,"Thursday, Wednesday",2018,16,240.0,"A TV series centered around the unfolding relationship between free and unpredictable yet dangerous Kim Moo Young, who is called a ""monster"". He is the first assistant in a Korean beer brewery who becomes a suspect when a woman's suicide turns out to be murder. His life begins to change when he meets a kind, warm advertising designer named Yoo Jin Kang, who wishes to be Moo Young's safe haven. She bears as many emotional scars as him. Yoo Jin Kang also has a brother, a homicide detective named Yoo Jin Gook, with 27 years of job experience. He strives to ""reveal"" who Moo Young really is and attempts to keep his sister, Jin Kang, away from Moo Young, with whom she begins to know. (Source: AJ at MyDramaList)","['Park Sung Woong', 'Seo In Guk', 'Jung So Min']",하늘에서 내리는 일억 개의 별
884,Bad Papa,MBC,['Jin Chang Gyu'],['Kim Sung Min'],2018-10-01,2018-11-27,"Monday, Tuesday",2018,32,66.0,"Yoo Ji Cheol makes a difficult decision to become a bad person in order to become a good father.He used to be a top boxer, but he lost everything in a heartbreaking moment. All his hard earned money and fame vanished overnight.  After hitting rock bottom, he decides to gain control  of his life again  through mixed martial arts.(Source: MyDramaList) ","['Jang Hyuk', 'Ha Joon', 'Shin Eun Soo', 'Kim Jae Kyung', 'Son Yeo Eun']",배드파파
885,Where Stars Land,SBS Viki,['Shin Woo Cheol'],['Kang Eun Kyung'],2018-10-01,2018-11-26,"Monday, Tuesday",2018,32,56.0,"Where Stars Land follows the lives of workers at Incheon Airport, and in particular, the interactions between a clumsy, yet bubbly, woman named Han Yeo Reum and a prickly and mysterious man named Lee Soo Yeon.Han Yeo Reum is a first year member of the Passenger Services team and is anything but ordinary. She wants to be a perfectionist and get everything right but her very clumsy and reckless nature goes against this dream. She has a good heart and strives to do the right thing even if it means going against the rules.Lee Soo Yeon is also a first year member of the General Planning department. He is a perfectionist who wants nothing but to be ordinary. He graduated from KAIST and dreamed of becoming a pilot. He seems cold and aloof when in fact he is lonely, but a mysterious secret he hides causes him to distance himself from everyone he interacts with.When these two polar opposite individuals interact, they start off at the wrong foot. But over time, can a love develop?(Source: AJ at MyDramaList)","['Lee Dong Gun', 'Lee Je Hoon', 'Chae Soo Bin', 'Kim Jee Soo']",여우각시별
886,The Beauty Inside,jTBC,['Song Hyun Wook'],['Im Me Ah Ri'],2018-10-01,2018-11-20,"Monday, Tuesday",2018,16,262.0,"Han Se Gye is a top actress, also known as a troublemaker, with many rumors around her. To others, her life appears as a mystery, when in fact she is faced with a strange occurrence where she must change into a different body and new identity for one week a month. She encounters Seo Do Jae, a brilliant man who is an executive at an airline company. He seems to have it all: a perfect appearance, knowledge, and a good job; but he has a secret too. He suffers from Prosopagnosia, the inability to recognize faces. However, he manages to hide this from the world, every day he makes an effort to remember people by their personalities. Seo Do Jae's life begins to change when he meets Han Se Gye. She is the only person whose face he can recognize. But with Han Se Gye's constant disappearance and change, how long can she keep her secret?(Source: AJ at MyDramaList)","['Lee Da Hee', 'Seo Hyun Jin', 'Lee Min Ki', 'Ahn Jae Hyun']",뷰티 인사이드
887,Player,OCN,['Go Jae Hyun'],['Shin Jae Hyung'],2018-09-29,2018-11-11,"Saturday, Sunday",2018,14,279.0,"A police redemption team consisting of a swindler, a fighter, an elite hacker, and a talented driver is asked to take back property hidden away by criminals. The driver, Cha Ah Ryung, grew up on the streets after being abandoned by her parents.(Source: MyDramaList) ","['Song Seung Heon', 'Lee Si Eon', 'Krystal Jung', 'Kim Won Hae', 'Tae Won Seok']",플레이어
888,Sweet and Salty Office,MBC every1,['Lee Hyun Joo'],,2018-09-28,2018-11-30,Friday,2018,10,342.0,"Do Eun Soo is a single woman in her 30s who lives a mundane predictable life working as an office worker, trying to get through tough times calmly with all the office survival skills she learnt through the years.  She deals with the challenges in her work by finding comfort with delicious food.With the arrival of handsome new co-worker Lee Ji Yong and long-time colleague Yoo Woong Jae's sudden change of demeanor towards her, Eun Soo soon finds herself in an office love triangle.(Source: pop.inquirer.net, edited by frangirl at MyDramaList)","['Lee Chung Ah', 'Song Won Seok', 'Song  Jae Hee']",단짠 오피스
889,The Third Charm,jTBC,['Pyo Min Soo'],"['Park Eun Young', 'Park Hee Kwon']",2018-09-28,2018-11-17,"Friday, Saturday",2018,16,281.0,"The Third Charm tells the 12-year love story of how two young people with completely different personalities manage to find each other again. From the tender age of 20 to 27 years old, and then to the mature age of 32, will they find love for the third time?At 20 years old, On Joon Yeong is a nerdy, smart university student who wears plain clothes, and plain glasses, and doesn't obsess over fashion. He plans everything in his day meticulously, grows frustrated easily, overthinks things, and is very sensitive. With the guidance of his friends, he takes part in a blind date where he meets Lee Yeong Jae.Lee Yeong Jae is also 20 years old, doesn't attend university, and instead works as an assistant hairdresser. Lee Yeong Jae has had a difficult life and is an orphan who looks up immensely to her brother, Lee Soo Jae, a barista. She is honest, hardworking, and somewhat daring: the complete opposite of Oh Joon Yeong. Her dream is to become rich, though she would rather get there with her own perseverance. One day, her friend takes her to a blind date group with university students. At the meeting, she encounters Joon Yeong and goes on a date with him. From there, at 20 years old, their love story begins.(Source: AJ at MyDramaList)","['Esom', 'Min Woo Hyuk', 'Seo Kang Joon']",제3의 매력
890,Heart Surgeons,SBS,"['Jo Young Kwang', 'Jung Dong Yoon']","['Choi Soo Jin', 'Choi Chang Hwan']",2018-09-27,2018-11-15,"Wednesday, Thursday",2018,32,66.0,"The series revolves around the thoracic surgery department of a hospital.Park Tae Soo is a thoracic surgery fellow for four years whose mother is waiting for a heart transplant. Meanwhile, Choi Suk Han is a thoracic surgeon who is renowned for his skills but has not been treated fairly due to his humble medical background from a local university.A mysterious woman, who had a near death experience, decides to become a resident of thoracic surgery.(Source: KoreanDrama.org)","['Seo Ji Hye', 'Go Soo', 'Uhm Ki Joon']",흉부외과 - 심장을 훔친 의사들
891,Terius Behind Me,MBC,"['Park Sang Hoon', 'Park Sang Woo']",['Oh Ji Young'],2018-09-27,2018-11-15,"Wednesday, Thursday",2018,32,66.0,"Go Ae Rin is a single mother who, after unexpectedly losing her husband, gets involved in a spy war. She lives in the apartment in front of Kim Bon. Kim Bon, whose code name is Terius, is a legendary black ops agent for the National Intelligence Service (NIS) who has gone into hiding after disappearing without a trace. 3 years ago, in a failed secret operation, he lost the woman he loved. Since then, Kim Bon has hidden away in his apartment, next to Go Ae Rin, isolated from the world around him and living in secrecy trying to uncover the mystery behind what happened back then. When a mysterious incident arises, in which Go Ae Rin's husband dies, they both team up to uncover a huge conspiracy in which Go Ae Rin's husband had become involved. Joining them is Jin Young Tae, a former con man, who may hold the key to what Go Ae Rin and Kim Bon are searching for, and Yoo Ji Yeon, a fellow NIS agent, who appears cold and unfeeling on the outside but harbours feelings towards Kim Bon, who she is kind towards.(Source: AJ at MyDramaList)","['Son Ho Jun', 'Im Se Mi', 'So Ji Sub', 'Jung In Sun']",내 뒤에 테리우스
892,Love Playlist Season 3,Naver TV Cast vLive,,['Lee Seul'],2018-09-20,2018-10-25,"Saturday, Thursday",2018,12,65.0,"For the third season, there’s love, breakup, struggles and friendship stronger than ever. This season come with new characters for us to enjoy and a different way to see perspectives. ","['Lee Yoo Jin', 'Choi Hui Seung', 'Im Hwi Jin', 'Jung Shin Hye', 'Kim Hyung Suk', 'Min Hyo Won']",연애플레이리스트 시즌3
893,Devil Inspector Season 2,Naver TV Cast Viki,,,2018-09-20,2018-10-26,"Wednesday, Thursday, Friday",2018,18,33.0,"Ok Jin Kyung is a detective with the Mirae Police Station. She works hard for justice and will do anything to get the job done. She gets help from two genius high school students, Seol Oh Sung and Pyo Han Eum, who have been given honorary crime-fighting positions as a profiler and forensic scientist. But will there be a case that even this expert group can’t crack?(Source: Viki) ","['Yoo Sun Ho', 'Kim Nam Joo', 'Ahn Hyung Sub']",악동 탐정스 2
894,Monkey and Dog Romance,,,,2018-09-17,2018-11-19,,2018,10,72.0,"A pre-produced web-drama about a man who can communicate with animals. He breaks up with his girlfriend and therefore their animal friends, a dog and a monkey, must also break up. The animals endeavor to bring their masters back together.(Source: HanCinema) ","['Shin  Won Ho', 'Son Ji Hyun']",견원지간 로맨스
895,My Only One,KBS2,['Hong Seok Goo'],['Kim Sa Kyung'],2018-09-15,2019-03-17,"Saturday, Sunday",2018,106,20.0,"""My Beautiful Side"" is a drama about a woman who loses everything one day, when she discovers that her parents are not her biological ones, and that they are also murderers. It is the story of someone who will live boldly while putting back together the pieces of her life broken by love.(Source: HanCinema) ","['Lee Jang Woo', 'Uee', 'Na Hye Mi', 'Choi Soo Jong', 'Yoon Jin Yi', 'Jung Eun Woo']",하나뿐인 내편
896,Sleepless in Love,vLive,,,2018-09-12,2018-09-28,,2018,6,70.0,Four men and women can't sleep because of love. (Source: ARIRANG K-POP on YouTube) ,"['Lee So Hee', 'Yang Yoo Jin', 'Cho Min Ho', 'Oh Ji Woon']",우리가 잠들지 못하는 이유
897,The Guest,OCN,['Kim Hong Seon'],"['Seo Jae Won', 'Kwon So Ra']",2018-09-12,2018-11-01,"Wednesday, Thursday",2018,16,251.0,"Yoon Hwa Pyung, a young psychic born into a shaman family, learns about the powerful demon called ""Son"" (Guest). The demon has the power to control other demons and allows them to possess weak people. The possessed people then go mad, kill their families, and stab themselves in the eye. Fatefully, Hwa Pyung, Choi Yoon; a young boy born in a religious Catholic family, and Kang Kil Yeong; the daughter of a detective, meet when their families are killed by a demon.Twenty years later, the demon killings started again. Hwa Pyung is now a taxi driver who uses his power to seek out possessed people in order to help them, while Yoon is a Catholic priest who is talented in exorcism, and Kil Yeong is a detective who doesn't believe in ghosts. The trio meets again and tries to work together to defeat ""Son"".(Source: MyDramaList)","['Kim Dong Wook', 'Jung Eun Chae', 'Kim Jae Wook']",손: The Guest
898,100 Days My Prince,tvN,"['Lee Jong Jae', 'Nam Sung Woo']",['Noh Ji Sul'],2018-09-10,2018-10-30,"Tuesday, Monday",2018,16,281.0,"Lee Yul, Crown Prince of Joseon, is a perfectionist who disregards most royal palace nobles. His cold and demanding demeanor masks deeply-rooted loneliness. He comes to pass a law stating that Korean citizens of marriageable age must wed before the age of 28.Hong Shim is a strong, intelligent woman who supports herself and her father. After an attempt on his life, Crown Prince Lee Yul is severely injured and finds himself under the care of the Hong household. He’s experiencing temporary amnesia, and now unaware of his identity, he is free to wander at will as a commoner.Due to the law, he himself passed, Hong Shim, now the oldest unmarried woman in her village, must marry or face punishment from officials. Lee Yul proposes to Hong Shim that they ought to marry. Can their budding romance withstand Lee Yul’s eventual recovery, with his memory fully intact?(Source: AJ and Lee C at MyDramaList)","['Doh Kyung Soo', 'Nam Ji Hyun', 'Kim Seon Ho']",백일의 낭군님
899,Big Forest,tvN,['Park Soo Won'],"['Bae Se Young', 'Kwak Kyung Yoon', 'Kim Hyeon Hee']",2018-09-07,2018-11-09,Friday,2018,10,408.0,"Shin Dong Yup used to be a top star, but he is not anymore. Jung Sang Hoon is a single father and he works as a loan shark. Im Cheong Ah is a Korean-Chinese single mother. They live in the Daerim Neighborhood of Seoul, South Korea and struggle to make a living. ","['Jung Sang Hoon', 'Choi Hee Seo', 'Shin Dong Yup']",빅 포레스트
900,Dokgo Rewind,Oksusu Viki,['Choi Eun Jong'],"['Lee Se Eun', 'Oh Young Suk']","Sep  7, 2018","Sep  7, 2018",Friday,2018,20,30.0,"The story begins one year before ""Dokgo"" (before Kang Hyuk seeks revenge for his twin brother). Kang Hyuk and his mischievous friends meet Kim Gyu Soon and decide to help him protect his sister. Things escalate and Kang Hyuk and his friends end up fighting against high school delinquent gangs.~~ Adapted from the weboon “Dokgo Rewind” (독고 리와인드) written by Meen (오영석) and illustrated by Baek Seung Hoon (백승훈). ","['Ahn Bo Hyun', 'Oh Se Hun', 'Kang Mi Na', 'Cho Byeong Kyu']",독고 리와인드
901,The Ghost Detective,KBS2,"['Lee Jae Hoon', 'Kang Soo Yeon']",['Han Ji Wan'],2018-09-05,2018-10-31,"Wednesday, Thursday",2018,32,66.0,"Lee Da Il is a private investigator, who catches ghosts. He runs into a mysterious woman in red called Sunwoo Hye who appears at every crime scene. Jung Yeo Wool becomes his assistant to solve a mystery related to her younger sibling’s death. They work together to solve other mysterious crimes. ","['Lee Ji Ah', 'Choi Daniel', 'Park Eun Bin']",오늘의 탐정
902,Devilish Joy,DramaX MBN Viki,['Kim Ga Ram'],['Choi Ji Yeon'],2018-09-05,2018-10-25,"Wednesday, Thursday",2018,16,244.0,"Would you choose to love someone you could never remember?Gong Ma Sung grew up having a difficult life and experiencing hardships, yet still making joy from it. He is the successor to the Sunwoo company and excels in anything to do with the cranial nerve. From his difficulties, he is respected and looked up to as a brilliant man. One day, his kindness destroys his life. Whilst trying to help a woman in trouble, he gets into an accident, and his life completely changes. He loses the ability to remember, and his memory is only limited to one day. Now, before he goes to sleep and forgets everything, he notes all events from that one day. He wakes up with no recollection of the past and reads back on his notes to memorize.His life changes further when he meets Joo Gi Bbeum, a once-popular star, who was loved by all. She is not as revered as she once was, having to go through a horrible experience that shaped who she is in the present, ruined her confidence, and destroyed her future. When they meet, Gong Ma Sung falls in love with her, and a connection is formed. But how do you develop love when every day seems like the beginning?(Source: AJ at MyDramaList)","['Choi Jin Hyuk', 'Song  Ha Yoon', 'Lee  Joo Yeon', 'Lee Ho Won']",마성의 기쁨
903,Madam Cha Dal Rae's Love,KBS2,['Go Young Tak'],['Choi Soon Shik'],2018-09-03,2019-01-18,"Monday, Tuesday, Wednesday, Thursday, Friday",2018,100,22.0,"This drama is about 3 middle age-women, Cha Jin Ok, Oh Dal Sook and Nam Mi Rae. They are friends who graduated from the same high school and they believe they are leading happy lives, but they face a crisis in their lives.(Source: KoreanDrama.org) ","['Ha Hee Ra', 'Ahn Sun Young', 'Go Eun Mi']",차달래 부인의 사랑
904,Hide and Seek,MBC,['Shin Yong Hwi'],['Seol Kyung Eun'],2018-08-25,2018-11-17,Saturday,2018,48,38.0,"The drama explores the fate of the heiress to the nation's largest cosmetics conglomerate, and a woman who had to live that life in her stead, as well as the desires and secrets surrounding the two women.(Source: Wikipedia) ","['Lee Yoo Ri', 'Kim Young Min', 'Uhm Hyun Kyung', 'Song Chang Eui']",숨바꼭질
905,Society Obsessed with Love,,,,2018-08-20,2018-09-04,,2018,5,72.0,"Sa Rang loves cooking, photography and her cat, Oi. Dating never interested her, however, now she feels like she's lagging behind her peers. ",['Kim So Hye'],연애 강요하는 사회
906,Sweet Revenge Season 2,XtvN,,,2018-08-13,2018-10-09,"Monday, Tuesday",2018,32,58.0,"The story of the teenage girl Oh Ji Na, who get a note which can be used to take revenge on others by typing in their names. It involves handsome brothers Robin and Jae Yi, the neighbors and good friends of Oh Ji Na. They are caught up in a love triangle with her. Robin is a rebellious teen whereas Jae Yi is a model student and these two brothers have a secret that no one knows of. Oh Ji Na has a sister, Oh Sa Na, who gets involved with the brothers by falling in love with them at first sight.The series focuses on the troubles these young teens faced with, their character development, and how they deal with those issues, by also learning life lessons. The protagonist Oh Ji Na also finds her true love along her life journey.","['Ji Min Hyuk', 'Ahn Seo Hyun', 'Samuel']",복수노트 2
907,Lovely Horribly,KBS2,"['Ji Byung Hyun', 'Kang Min Kyung']",['Park Min Joo'],2018-08-13,2018-10-02,"Monday, Tuesday",2018,32,66.0,"A man and a woman are bound by an unusual fate: one’s happiness always results in the other’s misfortune. The two start writing a drama together, and the events in the screenplay mysteriously begin occurring in real life.(Source: MyDramaList) ","['Ham Eun Jung', 'Song Ji Hyo', 'Choi Yeo Jin', 'Park Shi Hoo', 'Lee Gi Kwang']",러블리 호러블리
908,Voice Season 2,OCN,['Lee Seung Young'],['Ma Jin Won'],2018-08-11,2018-09-16,"Saturday, Sunday",2018,12,300.0,"Listen closely because skilled voice profiler Kang Kwon Joo is back. Working tirelessly at the Emergency Call Center, she uses her first-rate hearing to save lives and catch culprits. When it comes to responding to emergencies within the vital “golden time,” Kang Kwon Joo is simply the best.Do Kang Woo is a mysterious man who’s able to tap into the mind of a criminal. He also hides a secret pain that he doesn’t share with anyone. When he meets Kang Kwon Joo, they reluctantly form a team. She can hear crime; he can think it. Together, they take on the most dangerous criminals their city has ever seen.(Source: DramaFever)","['Lee  Ha Na', 'Lee Jin Wook']",보이스 2
909,Doo Teob's Pretty Easy School Life,,,,2018-08-09,2018-09-01,,2018,8,45.0,,"['Seo Ji Hye', 'Ryeoun', 'Jang Ji Geon']",두텁이의 어렵지 않은 학교 생활
910,"Remember, Hari",Tooniverse,,,2018-08-02,2018-09-07,"Thursday, Friday",2018,12,90.0,"The story takes place in a high school. Hari attends a high school with her two friends, Ka Eun and Hyun Woo. Rumors are circulating that one of the students in the school, Park Joo Min, is possessed by a ghost. Although Hari is skeptical of the rumors, strange events start happening in the school. A guy named Kang Lim shows up and claims that Hari and he were friends. Who is this mysterious boy and are the rumors true?(Source: Wikipedia)","['Park Ji Ye', 'Lee Hyun Jun', 'Lee Dong Gil']","기억, 하리"
911,Familiar Wife,tvN,['Lee Sang Yeob'],['Yang Hee Seung'],2018-08-01,2018-09-20,"Wednesday, Thursday",2018,16,281.0,"Cha Joo Hyuk works at a bank and has been married to Seo Woo Jin for five years. When a strange incident happens one day, Joo Hyuk makes a decision that impacts his life and those around him in unexpected ways. Suddenly, the life he had with Woo Jin and his best friend, Yoon Joong Hoo, is gone, and he is leading a very different life.How will his first love, Lee Hee Won, factor into his new life? And will it be possible to get his old life back?(Source: Viki)","['Jang Seung Jo', 'Han Ji Min', 'Ji Sung', 'Kang Han Na']",아는 와이프
912,My ID Is Gangnam Beauty,jTBC,['Choi Sung Bum'],"['Choi Soo Young', 'Choi Soo Young']",2018-07-27,2018-09-15,"Friday, Saturday",2018,16,225.0,"This series tells the story of Kang Mi Rae, a girl once bullied for her looks. As a result, she became insecure, cautious around people and withdrawn. However, Mi Rae decides she wants a fresh start away from bullying and gets plastic surgery to transform her face. When she begins university, she meets Do Kyung Suk from their middle school days, who sees people for what they are on the inside and not the outside; he then becomes attracted to Kang Mi Rae.As Mi Rae begins to get teased once more and labeled ""Gangnam Beauty"", the cold, aloof but kind inside Kyung Suk becomes the one person that stands up for her and in the process, Mi Rae begins to recover her lost confidence and discovers that true beauty is not on the outside.(Source: AJ at MyDramaList)~~ Adapted from the webtoon “My ID is Gangnam Beauty” (내 ID는 강남미인!) by Gi Maeng Gi (기맹기).","['Cha Eun Woo', 'Im Soo Hyang', 'Kwak Dong Yeon', 'Jo Woo Ri']",내 아이디는 강남미인
913,Love After School Season 2,,,,2018-07-26,2018-10-02,,2018,7,86.0,"The sequel to the romantic story ""Love After School 2"" will tell us about the relationship between the heroes of the first season. Bang and Hong were loyal friends at school, and it was only as adults that they realized they were in love with each other. They are still having fun together and getting ready for the upcoming wedding. But the couple will have to face unexpected problems and pass a real test of their feelings. Will they cope?","['Kang Da Hyun', 'Park So Eun', 'Yoo Jung Woo', 'Yunmin']",방과후연애 2
914,Witch's Love,MBN Viki,['Park Chan Yool'],['Son Eun Hye'],2018-07-25,2018-08-30,"Wednesday, Thursday",2018,12,300.0,"In plain sight in bustling Seoul, three generations of witches have been living below the radar of everyone around them. Kang Cho Hong operates a restaurant with her fellow witches, Maeng Ye Soon and Jo Aeng Doo. They try to keep a low profile, but Cho Hong’s youthful good looks attract the attention of a neighborhood guy, Hwang Jae Wook, who is constantly trying to get close to her.Cho Hong and her fellow witches’ quiet lives become complicated when their building landlord, Ma Sung Tae, shows up one day. Sung Tae wants to face a traumatic incident that happened to him in that building when he was a little boy.With Sung Tae nosing around their business on a regular basis, can Cho Hong keep her true identity a secret from him?(Source: Viki)","['Hyun Woo', 'Yoon So Hee', 'Kim Young Ok', 'Hong Bin', 'Go Soo Hee']",마녀의 사랑
915,Your Honor,SBS,['Boo Sung Chul'],['Chun Sung Il'],2018-07-25,2018-09-20,"Wednesday, Thursday",2018,32,66.0,"There are identical twins named Han Soo Ho and Han Kang Ho. Although they are both smart, good-looking, and share the same gene, they live completely different lives. Han Soo Ho has never missed the first place. He knew that there is the power that people only in the first place can gain. Moreover, his brother, who was athletic and eloquent, grabbed people’s attention which decreased Han Soo Ho’s presence. However, there was one thing he could win over his brother. It was studying. As Han Soo Ho became smarter, the gap between his brother grew bigger. Han Soo Ho passed the bar exam as the youngest person and became the judge. He was well known to judge according to the assessment of a case. Meanwhile, Han Kang Ho has five criminal records. One day, Han Kang Ho finished serving his sentence. When he came out, he realized that Han Soo Ho had suddenly disappeared and decided to take over his brother’s place as a judge. The criminal, who used to live behind bars, becomes to be judge people by the law. The criminal, who was once treated as a trash, becomes the honorable judge who everyone respects. Han Kang Ho, the judge with five criminal records. What will happen to his life? This story is about the process of people, who once desired other's life, finding their own life.(Source: Viki)","['Lee Yoo Young', 'Park Byung Eun', 'Yoon Shi Yoon', 'Kwon Na Ra']",친애하는 판사님께
916,Time,MBC,['Jang Joon Ho'],['Choi Ho Chul'],2018-07-25,2018-09-20,"Wednesday, Thursday",2018,32,66.0,"This is the story of two polar opposite people that come together in tragedy. One remains stuck in time, whilst the other only has a limited amount of time left to live.Seol Ji Hyun is a woman who, although living a hard life, remains positive, upbeat and social. Cheon Soo Ho is the CEO of a restaurant and the son of a wealthy family with a terrible temper and no regard for other people. They both meet briefly under negative impressions of each other.However, their lives become entangled once more when Ji Hyun's sister dies unexpectedly in Soo Ho's residence. From there, Ji Hyun's time stops and she becomes a cold, miserable person who finds nothing to live for. But Soo Hoo, who carries heavy guilt and is drawn to her, promises to himself to use the 6 months he has left to live to help her, whose life was destroyed because of him.In the process, Soo Ho falls in love with Ji Hyun, but how far can love develop when you only have a limited time left to live?(Source: AJ at MyDramaList)","['Kim Jung Hyun', 'Kim Joon Han', 'Seo Hyun', 'Hwang Seung Eon']",시간
917,Love to the End,KBS2,['Shin Chang Seok'],['Lee Seon Hee'],2018-07-23,2018-12-31,"Monday, Tuesday, Wednesday, Thursday, Friday",2018,104,20.0,"When she was a teenager, Han Ka Young's father's company went bankrupt. As a result, her parents then divorced. Because of her difficult situation, Han Ka Young has taken care of the housework and her family since her teenage years. Nevertheless, she has a bright personality. Her father then starts a cosmetics company. She works at her father's company and takes her job seriously. Meanwhile, Han Ka Young has never had a boyfriend. One day, she meets Yoon Jung Han, the successor to a family owned glass factory. Han Ka Young falls in love with him.","['Shim Ji Ho', 'Kang Eun Tak', 'Hong Soo Ah', 'Lee Young Ah']",끝까지 사랑
918,Risky Romance,MBC,['Lee Chang Han'],"['Kim Nam Hee', 'Heo Seung Min']",2018-07-23,2018-09-17,"Monday, Tuesday",2018,32,66.0,Han Seung Joo is a neurosurgeon with a strong desire for winning. Joo In Ah is an endocrinologist who's obsessed with hormones. They fall in love.(Source: MyDramaList) ,"['Lee Si Young', 'Kim Jin Yeop', 'Ji Hyun Woo', 'Yoon Joo Hee']",사생결단 로맨스
919,Thirty But Seventeen,SBS,['Jo Soo Won'],['Jo Sung Hee'],2018-07-23,2018-09-18,"Monday, Tuesday",2018,32,66.0,"Woo Seo Ri, a violin prodigy at 17 who was about to study in Germany, got into a bus accident and fell into a coma waking up 13 years later. Mentally she is still only 17, while physically she is now 30.Due to a trauma he experienced 13 years before, Gong Woo Jin does not want to have a relationship with others.This series is about a man and a woman whose lives in their own ways essentially stopped when they were 17. Together, they use all their might to try and open the door to the happiness that they once thought had been closed to them.(Source: MyDramaList)","['Shin Hye Sun', 'Ahn Hyo Seop', 'Ye Ji Won', 'Yang Se Jong']",서른이지만 열일곱입니다
920,Life,jTBC Netflix,"['Hong Jong Chan', 'Im Hyun Wook']",['Lee Soo Yeon'],2018-07-23,2018-09-11,"Monday, Tuesday",2018,16,262.0,"This series examines the hospital as a breeding ground for misuse of power. It is a place of conflicting interests and clashing egos. The doctors have the power to save lives, but the board has the power to kill doctors. In a building supposedly dedicated to the public’s health, it’s the personal vendettas that fuel people to get up in the morning.(Source: JTBC) ","['Moon So Ri', 'Lee Dong Wook', 'Cho Seung Woo', 'Lee Kyu Hyung', 'Won Jin Ah', 'Yoo Jae Myung']",ライフ
921,Between Friendship and Love Season 3,Naver TV Cast vLive,,['Lee Ye Dam'],2018-07-20,2018-08-22,Wednesday,2018,12,30.0,"Han Sa Rang is a scriptwriter and is working with PD Woo. She still has lingering feeling for her ex-boyfriend turned-friend Nam Woo Jung. When PD Woo confesses to her, will she move forward with him, or will Woo Jung hold her back? ","['Han So Eun', 'Kim Chae Eun', 'Kim Wook', 'Mu Jin Sung']",사당보다 먼 의정부보다 가까운 시즌3
922,Just One Bite,Naver TV Cast vLive,['Baek Min Hee'],['Bang Yoo Jung'],2018-07-19,2018-08-11,"Thursday, Saturday",2018,8,105.0,"When three hungry girls meet, sharing love lives is a must! If it tastes good, 0 calories; if you gossip about romance while you eat, -999999 calories.(Source: Dramawiki) ","['Seo Hye Won', 'Lee Shin Young', 'Jo Hye Joo', 'Kim Chul Min', 'Kim Ji In', 'Park Sun Jae']",한입만
923,Tofu Personified,,,,2018-07-17,2018-09-04,Tuesday,2018,8,112.0,"A love story between the three main characters. Tofu used to be the dog of Baek Min Kyung, but he turned into an attractive human. He starts to search for a human to protect his master.(Source: kpopmap) ","['Park Ji Bin', 'Kim Jin Kyung', 'Ken']",두부의 의인화
924,Let's Eat Season 3,tvN,"['Choi Kyu Shik', 'Jung Hyung Geon']",,2018-07-16,2018-08-28,"Monday, Tuesday",2018,14,270.0,"Goo Dae Yeong has fallen into a slump in his thirties. In order to heal his wounds, he embarks on a journey to revisit the food that he loved in his twenties with former college classmate Lee Ji Woo, and the two not only share their meals but also relive their memories of the past.(Source: Wikipedia) ","['Yoon Doo Joon', 'Baek Jin Hee']",식샤를 합시다 3
925,Let Me Introduce Her,SBS,['Park Kyung Ryul'],['Park Eon Hee'],2018-07-14,2018-09-29,Saturday,2018,40,52.0,"In order to live, a woman named Eun Han risks her life by going through a dangerous surgical procedure for a new face. However, due to the after-effects of surgery, she loses her memory. She tries to find the missing pieces of her memory and while suffering from a different face and not knowing about herself, Kang Woo appears in front of her. Kang Woo has been hurt as his lover left him. He suffers as his relationship with his father gets worse. Like they were destined, Eun Han and Kang Woo reunite. He becomes determined to help Eun Han find her memory. As they work together, Kang Woo slowly opens up his closed heart to Eun Han. Meanwhile, Chan Ki, the morning news anchor, lives a perfect life. However, he seems to have a dark side which no one would have ever imagined. This mystery melodrama takes people to unexpected places with unexpected people.( Source: Viki)","['Kim Jae Won', 'Nam Sang Mi', 'Jo Hyun Jae']",그녀로 말할 것 같으면
926,Mr. Sunshine,Netflix tvN,['Lee Eung Bok'],['Kim Eun Sook'],2018-07-07,2018-09-30,"Saturday, Sunday",2018,24,200.0,"Mr. Sunshine centers on a young boy born into a house servant's family who travels to the United States during the 1871 Shinmiyangyo (U.S. expedition to Korea). He returns to his homeland later as a U.S. marine officer. He meets and falls in love with an aristocrat’s daughter. At the same time, he discovers a plot by foreign forces to colonize Korea. ","['Kim Tae Ri', 'Yoo Yeon Seok', 'Lee Byung Hun', 'Kim Min Jung', 'Byun Yo Han']",미스터 션샤인
927,Your House Helper,KBS2,"['Jeon Woo Sung', 'Im Se Joon']",,2018-07-04,2018-08-29,"Wednesday, Thursday",2018,32,56.0,"The daily life of an average working woman involves: a packed subway during the rush hours, a miserable old boss, juniors clawing their way up, mounting credit card debt, and a rusty and tired body... And above all, the worst is the endless housekeeping work that awaits her at home. But what if a handsome guy appears and takes care of all the housekeeping work for her? And not only that, what if he solves the problems in her complicated and confused life? In this drama, a male house helper does housekeeping works in different women's houses and tries to solve their issues.(Source: KBS World)","['Go Won Hee', 'Bona', 'Lee Ji Hoon', 'Seo Eun Ah', 'Ha Seok Jin', 'Jeon Soo Jin']",당신의 하우스헬퍼
