Unnamed: 0,drama_name,org_net,director,screenwriter,start_dt,end_dt,aired_on,year,tot_eps,time_per_ep,synopsis,actor_list,kor_title
1050,Magic School,jTBC Naver TV Cast,,['Kim Do Hyun'],2017-09-11,2017-10-06,"Monday, Tuesday, Wednesday, Thursday, Friday",2017,16,56.0,"Lee Na Ra has been single his whole life and his goal is to live a normal life, Jay is a genius magician, Jun is a medical resident who was adopted to a family in America, and Lee Seong is the youngest doctor in astrophysics. These four men are as different as four people can be and go to magic school for different reasons. One of them wants to tell a girl about his feelings for her, one is chasing after his brother’s dream, one just wants to help people, and one is there to deny the things he can’t understand.These young men are lost in this era, where discussing dreams has become a luxury. They experience things that were least expected and face magical moments hidden in their daily lives.(Source: JTBC)","['Yoon Park', 'Shin Eun Soo', 'Park Jin Young', 'Yang Byeong Yeol', 'Ryu Seung Soo', 'Nichkhun']",마술학교
1051,Argon,tvN,['Lee Yoon Jung'],"['Shin Ha Eun', 'Jeon Yeong Shin']",2017-09-04,2017-09-26,"Monday, Tuesday",2017,8,525.0,"Kim Baek Jin is a popular anchor, reporter, and leader of investigative reporting program Argon. He does not tolerate unverified reports and requires facts he can personally stand behind. He also demands this standard of journalistic integrity from his team, who often call him ""the Psycho"" behind his back. After Kim Baek Jin's team reports on a story that Argon's broadcast station's higher-ups disapprove of, the program is bumped to the midnight slot and Kim loses of his senior reporter.  Lee Yeon Hwa is a rookie contract reporter who's assigned to the team to replace him, and she works hard as she's always looked up to Kim Baek Jin as a role model from afar. The team at Argon grows through many trials as they struggle to tell true and meaningful news stories that the public needs to hear—all while the broadcast company tries to undermine their goals at every turn.","['Chun Woo Hee', 'Kim  Joo Hyuk']",아르곤
1052,My Golden Life,KBS2,['Kim Hyoung Seok'],['So Hyun Kyung'],2017-09-02,2018-03-11,"Saturday, Sunday",2017,52,75.0,"25 years ago, the Haesung Group lost their granddaughter Choi Eun Seok. The girl was found and raised by Seo Tae Soo as one of his twin daughters, Seo Ji Ahn and Seo Ji Soo, They grew up rich, but their father was bankrupt, and they had to experience the hard life of a dirt spoon. Ji Ahn is now a contract worker at Haesung Group who would do anything for a job, while Ji Soo is an air-headed part-timer who has a one-sided crush on Sun Woo Hyuk. Unknown to her that Woo Hyuk was in love with Ji Ahn in high school.Choi Do Kyung is Haesung Group's oldest grandson. He is gentle and kind, but being too good yet still single makes his employees spread weird rumors about him. He meets Ji Ahn in a car accident and comes to know her sad situation, but his biggest shock is when his mother reveals that his lost sister is Ji Ahn.","['Shin Hye Sun', 'Seo Eun Soo', 'Lee Tae Hwan', 'Park Shi Hoo']",황금빛 내 인생
1053,Man in the Kitchen,MBC,['Joo Sung Woo'],['Park Hyun Joo'],2017-09-02,2018-03-18,"Saturday, Sunday",2017,50,90.0,"After devoting 35 years of his life to his company, he was now retired. People envied him for the success he achieved in his career. Now he was looking forward to enjoying his retirement years with his wife into old age. But his wife suddenly demands a marriage separation. And his daughter, whom he had thought he raised well, was now rebelling against him. He worked so hard all his life, but why was everything going down the drain at this point in his life? The collapse of the family is a reality that one middle-aged man in this TV show is trying to reverse.(Source: MBC America)","['Choi Soo Young', 'Park Jin Woo', 'Lee Il Hwa', 'Ohn Joo Wan', 'Shim Hyung Tak', 'Seo Hyo Rim']",밥상 차리는 남자
1054,Between,,,,2017-08-31,2017-09-14,"Monday, Thursday",2017,6,70.0,This miniseries is about two students in college who will fall in love. ,,三明治女孩的逆襲
1055,Hospital Ship,MBC,"['Park Jae Bum', 'Kim Sang Woo']",['Yoon Sun Joo'],2017-08-30,2017-11-02,"Wednesday, Thursday",2017,40,52.0,"Army doctors board a hospital ship, which is a floating hospital that serves people who live on remote islands. But were these doctors interested in helping underprivileged people for free? Not at all. There is the non-army doctor Eun Jae, a cold perfectionist surgeon whose fast-track career was derailed. Kwak Hyun who practices internal medicine is the first army doctor to volunteer for duty on the hospital ship. Then there is the irritating Jae Geol, an oriental medicine doctor who drew the short straw and now has to serve on the hospital ship. A bunch of doctors with different backgrounds finds themselves afloat at sea. They are too old to be called youthful doctors as they are all in their thirties. Though they have skills obtained through long years of studying in medical school, their hearts and souls are barren. This is a coming-of-age story about doctors who have experienced setbacks in life that they are trying to bounce back from while they learn how to be a compassionate doctor and pursue fulfilling lives.(Source: MBC America)","['Kang Min Hyuk', 'Ha Ji Won', 'Lee Seo Won']",병원선
1056,Somehow 18,jTBC Naver TV Cast,['Kim Do Hyung'],,2017-08-28,2017-09-08,"Monday, Tuesday, Wednesday, Thursday, Friday",2017,10,90.0,"28-year-old Kyung Hwi is a resident at a university hospital. He was bullied in high school. He made a suicide attempt, but Han Na Bi, a mysterious girl that transferred to his school early that semester, prevented him from dying. However, after telling him to live, she had suddenly committed suicide. Kyung Hwi couldn’t forget about her for the past decade and one day wakes up to find himself in his old self 10 years ago. It’s a week before Na Bi committed suicide.He is the 18-year-old loser he used to be, but he can’t miss this opportunity. He has to find out what happened to Na Bi, why she killed herself, and stop her from doing so. Kyung Hwi goes through his life as an 18-year-old with the experience of a 28-year-old, changing his gloomy past as he goes.Will Kyung Hwi, who went back to the time he was an outcast, be able to save his first love and have a happy ending?(Source: JTBC)","['Choi Min Ho', 'Lee Yoo Bi']",드라마페스타- 어쩌다 18
1057,Age of Youth Season 2,jTBC,"['Lee Tae Gon', 'Kim Sang Ho']",['Park Yeon Sun'],2017-08-25,2017-10-07,"Friday, Saturday",2017,14,257.0,"Five girls in their 20s share a house called Belle Époque. A year has passed since “Hello, My Twenties 1.” Each of them got a job, went back to school, is still trying to get a boyfriend, or is getting over her first breakup. One day, a new student arrives at the house with a letter she stumbled upon. The letter is filled with curses against one of the girls at Belle Époque.(Source: JTBC)","['Park Eun Bin', 'Han Ye Ri', 'Han Seung Yeon', 'Ji Woo', 'Choi A Ra']",청춘시대 2
1058,First Love Story Season 2,,,,2017-08-23,2017-09-13,,2017,6,60.0,Do you remember when we met for the first time?Hyun Jin - a girl who finally meets her coveted guy.Hee Jin - a girl that is still in love.Ha Seul - a girl who is a childhood friend. ,"['Kim Hyun Jin', 'Kim Jong Hun', 'Jo Ha Seul', 'Jeon Hee Jin', 'Choi Dae Soo']",우리처음만났을때기억나?
1059,Single Wife,DramaX,['Jung Yoon Soo'],,2017-08-23,2017-09-28,"Wednesday, Thursday",2017,12,225.0,"A woman prepares for her remarriage to the perfect man, a second generation chaebol, but in the midst of those proceedings, she realizes that her divorce from her ex was never legally finalized. She has to lead a double life, leading both men on until things are settled. However, her ex-husband-to be is involved in an accident and develops amnesia, completely forgetting that they're no longer a married couple. ","['Uhm Hyun Kyung', 'Sung Hyuk', 'Kwak Hee Sung']",싱글 와이프
1060,Between Friendship and Love Season 2,Naver TV Cast vLive,['Han Soo Ji'],,2017-08-18,2017-09-29,,2017,12,30.0,"The relationship between two friends who live at very distant distances, but when they are needed, they console themselves, leading to a relationship full of love and difficulties.(Source: WikiDrama) ","['Kang  Min Ah', 'Choi Won Myung']",사당보다 먼 의정부보다 가까운 시즌2
1061,TV Novel: Dal Soon's Spring,KBS2,['Shin Chang Seok'],['Moon Young Hoon'],2017-08-14,2018-02-09,"Monday, Tuesday, Wednesday, Thursday, Friday",2017,129,16.0,"Eun Sol is the only daughter of a CEO for a shoemaking company. She lives a happy life, but an unexpected incident causes her to lose her memory and she begins to live under the name of Dal Soon. She has a bright personality and takes an interest in shoes. Dal Soon reveals her past and succeeds as a shoe master. ","['Yoon Da Young', 'Song Won Seok', 'Hong Ah Reum', 'Kang Da Bin']",TV소설 꽃 피어라 달순아!
1062,Hip Hop Teacher,jTBC Naver TV Cast,['Shim Na Yeon'],,2017-08-14,2017-08-25,"Monday, Tuesday, Wednesday, Thursday, Friday",2017,10,90.0,"Bored elementary school teachers decide to have some fun!30 years until retirement. I can’t spend another 30 years like this. Though blessed with a stable job, these elementary school teachers are bored of their lives and decide to bring some positive changes. A music teacher who used to be an enthusiastic hip-hop artist and a temporarily employed English teacher who values spontaneity team up and start a hip-hop class. Two grown-ups who have never realized their true dreams are now supposed to teach children what it’s like to be really ‘cool.’ Are you ready to make your life hip enough?(Source: JTBC)","['Ahn Woo Yeon', 'Yura', 'Lee Joo Young']",드라마페스타 - 힙한선생
1063,Live Up to Your Name,tvN,['Hong Jong Chan'],['Kim Eun Hee'],2017-08-12,2017-10-01,"Saturday, Sunday",2017,16,262.0,"Heo Im, who is born in a concubine family in the Joseon era and has very outstanding medical skills, is frustrated about his career as he fails to climb to higher positions in the government because of his background. By accident, he travels through time to modern Seoul 400 years later and meets modern doctor Yeon Gyung. Thinking that Heo Im is weird, she hopes to get rid of Heo Im but instead, they travel back to Joseon together again.(Source: tvN Asia)","['Kim Nam Gil', 'Kim Ah Joong']",명불허전
1064,Manhole,KBS2,"['Yoo Young Eun', 'Park Man Young']",['Lee Jae Gon'],2017-08-09,2017-09-28,"Wednesday, Thursday",2017,16,225.0,"It tells the story of Bong Pil, an unemployed man who mooches off his parents while pretending to study for the civil service exam. Bong Pil time travels into the past through a manhole in an effort to stop the wedding of his lifelong crush, Soo Jin, set to happen one week into the future. ","['Cha Sun Woo', 'Jung Hye Sung', 'Uee', 'Kim Jae Joong']",맨홀: 이상한 나라의 필
1065,Dxyz,,,,2017-08-08,2020-01-23,,2017,12,20.0,"‘Dxyz’, a video series featuring two girls, Anna and Mori, showcasing their situational adventures. Anna and Mori can be anyone, and anyone can be them.(Source: dxyz.kr) ","['Kim Min Ha', 'Chae Ji An', 'Park Yoo Rim', 'Lee Jin Ha', 'Choi Seung Yoon', 'Oui Ji Won']",dxyz
1066,Save Me,OCN,['Kim Sung Soo'],['Jung Yi Do'],2017-08-05,2017-09-24,"Saturday, Sunday",2017,16,225.0,"Following the failure of her father's business, Sang Mi and her family move to Muji-gun, where they have no friends or relatives. There she meets four young men, Han Sang Hwan, Seok Dong Cheol, Woo Jung Hoon, and Choi Man Hee. When Sang Mi and her family face some trouble, Spiritual Father Baek Jung Ki of Goosunwon offers to help them. However, her family is slowly getting sucked into the pseudo-religious cult, and the four young men try to save her.(Source: MyDramaList)~~ Adapted from the webtoon “Out of the World” by Jo Geum San.","['Woo Do Hwan', 'Jo Sung Ha', 'Seo Yea Ji', 'Ok Taec Yeon']",구해줘
1067,Strongest Deliveryman,KBS2,"['Kim Shin Il', 'Jeon Woo Sung']",['Lee Jung Woo'],2017-08-04,2017-09-23,"Friday, Saturday",2017,16,195.0,"Choi Kang Soo is a deliveryman. In spite of his humble beginnings, Choi Kang Soo is fearless and gives it all in everything he does. Lee Dan Ah is another delivery worker. She hates her current socioeconomic status so much that she, like many young people, calls her country “Hell Joseon.” Lee Dan Ah is so focused on making money and changing her life that she has no time for men. But when she comes across the charming Choi Kang Soo, her attitude is due to be moved.Together, Choi Kang Soo and Lee Dan Ah have a budding competition and romance in their quest for glory. And, for them, glory means being like rich folk Lee Jin Yoon and Oh Jin Gyu. They compete to conquer life but, as our two delivery workers soon learn, being the strongest does not guarantee success.","['Go Won Hee', 'Chae Soo Bin', 'Go Kyung Pyo', 'Kim Seon Ho']",최강 배달꾼
1068,No Bad Days,,,,"Aug, 2017 - 2017","Aug, 2017 - 2017",,2017,10,24.0,"An ordinary female protagonist in her twenties who has no easy things such as work, love, and relationships. ","['Chae Jong Hyeop', 'Bang Eun Jung']",오늘도 무사히
1069,People You May Know,jTBC Naver TV Cast,['Im Hyun Wook'],['Yoon I Na'],2017-07-31,2017-08-11,"Monday, Tuesday, Wednesday, Thursday, Friday",2017,10,90.0,"Lee Ahn and Jin Yeong have been in an on-and-off relationship for nine years since they met in college. One day, Jin Yeong breaks up with Lee Ahn. Even before Lee Ahn becomes used to her single life, she hears the news of her ex-boyfriend’s death. Jin Yeong’s cell phone is transferred to Lee Ahn according to his will, but the phone is locked. If Lee Ahn enters the wrong password for the 10th time, the phone will get reset and all of Jin Yeong’s memories will be deleted forever.While Lee Ahn is still struggling to accept her ex-boyfriend’s death, a guy called Jin Yeong joins her company. His name and habits remind Lee Ahn of her deceased ex-boyfriend, bringing back old memories of him.Ahn starts to enter passwords, recollecting old memories. Will she be able to reach Jin Yeong’s memories within 10 tries?(Source: JTBC)","['Choi Soo Young', 'Lee Won Keun', 'Shim Hee Sub']",드라마페스타 - 알 수도 있는 사람
1070,Fork You Boss,jTBC Naver TV Cast,,,2017-07-26,2017-09-10,,2017,7,34.0,"From Monday to Sunday, 24/7! the main character relieves his stress from work by cooking. If you are like him, you will be thrilled by the way he treats cooking as a process of letting out his pent-up anger and chilling out after a long day. The gorgeous look and sound of food will water your mouth, and watching him savor his carefully prepared food will relieve even your stress and fill you with happiness.(Source: jtbcworldwide)",['Joo Eo Jin'],상사세끼
1071,Criminal Minds,tvN,"['Lee Jeong Hyo', 'Yang Yoon Ho']",['Hong Seung Hyun'],2017-07-26,2017-09-28,"Wednesday, Thursday",2017,20,180.0,"The drama follows a group of highly trained profilers in the fictional National Criminal Investigation (NCI) team who track down criminals to solve cases. It begins a year after a crucial error results in a bomb detonating at a hospital, killing several SWAT officers and leaving the NCI team leader Kang Ki Hyung's confidence badly shaken. He returns to work after a long break and is immediately drawn into a serial murder case which requires the NCI team to collaborate with the local police agency's Violent Crimes Unit. They meet the temperamental police officer Kim Hyun Joon, who appears to have a bitter grudge against Ki Hyung.(Source: Wikipedia)~~ Remake of the American TV series ""Criminal Minds"" [2005].","['Yoo  Sun', 'Moon Chae Won', 'Lee Sun Bin', 'Son Hyun Joo', 'Lee Joon Gi', 'Go Yoon']",크리미널 마인드
1072,Falsify,SBS,['Lee Jung Heum'],['Kim Hyun Jung'],2017-07-24,2017-09-12,"Monday, Tuesday",2017,32,66.0,"In modern society, journalism has lost its integrity, and journalists who focus on the facts have disappeared. However, we've seen that there are still journalists who seek the truth, and if there is at least one person who is willing to look, the truth will come out from the darkness. Here we have two journalists. One is a ""media jackal"", a journalist who will write any story, fact or fiction, in order to get views, and the other is a ""vegetative journalist"" who hasn't been able to write a single article for five years. These two journalists, with the help of a prosecutor work together in order to seek the truth.","['Yoo  Joon Sang', 'Namkoong Min', 'Uhm Ji Won', 'Moon Sung Geun', 'Jeon Hye Bin']",조작
1073,Shining Na Ra,Tooniverse,,,2017-07-21,2017-08-25,,2017,12,60.0,"Shining Nara tells the story of a sixth grader named Nara who no longer wants to be a child. One day she finds a makeup kit and decides to use it. As a result, she became a 16 year old girl and disguises herself under the name Bitna to approach her brothers friend who’s training to be an idol only to end up training as an idol herself to be close to him. How will Nara be able to keep her true identity a secret?","['Kwon Chae Won', 'Lee Chae Yoon', 'Choi Sung Hwan']",빛나는 나라
1074,Man Who Dies to Live,MBC,['Go Dong Sun'],['Kim Sun Hee'],2017-07-19,2017-08-24,"Wednesday, Thursday",2017,24,88.0,"In the late 1970's, Jang Dal Goo went to the Middle East and settled down in the small kingdom. He became Count Saeed Fahd Ali and found success there, but he returns to South Korea to find his daughter. He appears in front his daughter Lee Ji Young and his son-in-law Kang Ho Rim.Lee Ji Young has a positive personality and her dream is to have a happy family and become a writer. Kang Ho Rim has a great looking appearance and works as an ordinary salaryman.","['Choi Min Soo', 'Shin Sung Rok', 'Kang Ye Won', 'Lee So Yeon']",죽어야 사는 남자
1075,Reunited Worlds,SBS,['Baek Soo Chan'],['Lee Hee Myung'],2017-07-19,2017-09-21,"Wednesday, Thursday",2017,40,52.0,"Twelve years, after dying in a car accident, Sung Hae Sung suddenly appears alive and well not having aged a day. With the help of his friends and his childhood love Jong Won, Hae Sung sets out to make things right for his family and solve the mysteries surrounding his death and resurrection. ","['Lee Yun Hee', 'Yeo Jin Goo', 'Ahn Jae Hyun']",다시 만난 세계
1076,School 2017,KBS2,"['Song Min Yeop', 'Park Jin Suk']",['Jung Chan Mi'],2017-07-17,2017-09-05,"Monday, Tuesday",2017,16,225.0,"The drama tells realistically of the many various troubles that high school students can face. Ra Eun Ho is just one of them, struggling to survive in a school that discriminates against rich and poor, and believes that the best students are the ones with the best grades. Eun Ho is a cheerful, upbeat 18-year-old girl whose dream is to be a webtoon artist. When she mistakenly gets caught up in another student's effort to send the school into turmoil, Ra Eun Ho is framed as the legendary Student X, a mysterious troublemaker whose identity is unknown, and suddenly, all of her aspirations are put at risk.Joining her is Hyun Tae Woon, the son of the school's director with a difficult personality and troubled past. In a motorbike accident, he lost his best friend and from there, his life changed. He is uptight, aloof and rude, but as he gets to know the polar opposite Ra Eun Ho, his view on the world changes. He falls in love with her, and together with their fellow students, they decide to stand up against their corrupt school system and make a change.(Source: AJ at MyDramaList)","['Jang Dong Yoon', 'Kim Jung Hyun', 'Han Sun Hwa', 'Kim Se Jeong', 'Han Joo Wan']",학교 2017
1077,The King in Love,MBC Viki,"['Kim Sang Hyub', 'Kim Sang Woo']",['Song Ji Na'],2017-07-17,2017-09-19,"Monday, Tuesday",2017,40,52.0,"Wang Won’s father is the king of Goryeo while his mother is the Yuan emperor’s daughter. He was born with many gifts as he has good looks, the wisdom of a snake, and a magnetic personality that draws people to him. But behind his gentle, virtuous demeanor, he has ambitions to conquer other lands. He has a faithful friend named Rin, who is a royal cousin and comrade with the same ambitions as he does. Then Wang Won has an encounter with a young woman named, San. San was someone that he recalled having met when he was a child and was lodged in his mind ever since. Wang Won sees how bright and confident San is and befriends her as well. But this friendship plants the seeds of tragedy. San’s beauty mesmerizes both Won and Rin and their seemingly strong bond start to fray over one woman…(Source: MBC America) ~~ Adapted from the novel of the same name by Kim Yi Ryung.","['Im Yoon Ah', 'Hong Jong Hyun', 'Yim Si Wan', 'Kim Byung Chun']",왕은 사랑한다
1078,Flat,,['Kim Joon Mo'],,2017-07-14,2017-08-30,,2017,8,45.0,"Yeon Woo a highschool boy meets Da Mi, he feels an instant connection after he notices her bright red sneakers. Da Mi & Yeon Woo tell their story, reminiscing over the past, how they became friends and how their relationship grew and developed over the years. ","['Song Geon Hee', 'Jung Hye Rin']",플랫
1079,First Love Story,,,,2017-07-05,2017-07-23,"Tuesday, Thursday",2017,6,60.0,Do you remember when we met for the first time?Hyun Jin - a girl who finally meets her coveted guy.Hee Jin - a girl that is still in love.Ha Seul -  a girl who is a childhood friend.(Source: MyDramaList) ,"['Kim Hyun Jin', 'Kim Jong Hun', 'Jo Ha Seul', 'Jeon Hee Jin', 'Choi Dae Soo']",우리처음 만났을 때 기억나?
1080,The Bride of Habaek,tvN,['Kim Byung Soo'],['Jung Yoon Jung'],2017-07-03,2017-08-22,"Monday, Tuesday",2017,16,262.0,"What would you do if you had to continue a strange family legacy?Yoon So Ah is a pragmatic neuropsychiatrist who carries a tremendous financial burden to run her own practice. Her family has been tasked with serving Ha Baek, a reincarnated water god, for many generations, and So Ah is forced to do the same. Ha Baek starts to develop feelings for So Ah, but he has competition for her heart from Hoo Ye, the CEO of a resort company, who clashes with So Ah over a piece of land but then falls in love with her. Moo Ra is a goddess from the Water Kingdom who has been living on Earth for hundreds of years. Working as an actress, Moo Ra loves Ha Baek and doesn’t appreciate So Ah stealing him away from her. Meanwhile, Bi Ryum is a wind god who has always had a one-sided crush on Moo Ra despite knowing her feelings for Ha Baek.Can a relationship between a mortal female and a god have a future?(Source: Viki)~~ Adapted from the manhwa ""Bride of the Water God"" (하백의 신부) by Yoon Mi Kyung (윤미경).","['Im Joo Hwan', 'Krystal Jung', 'Nam Joo Hyuk', 'Gong Myung', 'Shin Se Kyung']",하백의 신부 2017
1081,Love Playlist Season 2,Naver TV Cast vLive,,['Lee Seul'],2017-06-29,2017-08-12,"Thursday, Saturday",2017,12,50.0,"Seven university students learn the hard way that romance and relationships aren't always easy. Being in love is tough, but friends can get through anything together. ","['Lee Yoo Jin', 'Park Jung Woo', 'Choi Hui Seung', 'Jung Shin Hye', 'Kim Hyung Suk', 'Min Hyo Won']",연애플레이리스트 시즌2
1082,The Sensible Life of Director Shin,,,,2017-06-26,2017-07-17,,2017,8,75.0,"In this quirky, meta Korean series shot from the perspective of a computer web cam, a director tries to make informative how-to videos about his creative process–and instead reveals an intimate inside look at his hilariously awkward private life as seen through his texts, video calls, Photobooth snaps, Final Cut projects, and internet search history. Drunk impulse purchases, blackmail, and flaccid nipples abound. (Source: AsianCrush) ","['Han Il Kyu', 'Cho Byeong Kyu', 'Yoon So Mi']",신감독의 슬기로운 사생활
1083,Let's Only Walk The Flower Road,KBS1,,,2017-06-26,2017-07-03,,2017,8,112.0,A drama tells the story of 7 idol trainees and their daily hardships. ,"['Kim So Hee', 'Moon Byul', 'Seulgi', 'D.ana', 'YooA', 'Ryu Soo Jung']",꽃길만 걷자
1084,Woman of Dignity,jTBC,['Kim Yoon Cheol'],['Baek Mi Kyung'],2017-06-16,2017-08-19,"Friday, Saturday",2017,20,180.0,"Ah Jin has it all;  beauty, wealth, influence and the respect of her father-in-law, the CEO of a paper goods company. To be the caregiver for her wheelchair-bound father-in-law, she hires Bok Ja, who seems perfect for the job if a little dowdy. However, Bok Ja quickly shows her true colors, taking over the family fortune after winning over the CEO's heart and now, his family seeks revenge.(Source: Waverlyroot at MyDramaList) ","['Kim Sun Ah', 'Kim Hee Sun', 'Jung Sang Hoon', 'Lee Ki Woo', 'Lee Tae Im']",품위있는 그녀
1085,Supernatural,Naver TV Cast vLive,,,"Jun 14, 2017","Jun 14, 2017",,2017,12,30.0,"Those who are a little less than a hero, those who are too busy living their own lives. I have powers. Not supernatural powers. Just powers. (Source: 콬TV) ","['Park Sun Woo', 'Kim Hye Yoon']",소능력자
1086,Sweet Enemy,SBS,['Lee Hyun Jik'],['Baek Young Sook'],2017-06-12,2017-12-01,"Monday, Tuesday, Wednesday, Thursday, Friday",2017,124,17.0,Oh Dal Nim is falsely accused of murder. She decides to take revenge on those responsible for her misery. ,"['Park Eun Hye', 'Lee Jae Woo', 'Park Young Rin', 'Yoo Geon']",달콤한 원수
1087,Stranger,Netflix tvN,['Ahn Gil Ho'],['Lee Soo Yeon'],2017-06-10,2017-07-30,"Saturday, Sunday",2017,16,262.0,"Hwang Shi Mok underwent brain surgery as a child to curb his violent temper, which left him devoid of emotions. Hwang becomes a prosecutor known for his piercing intelligence and logic, but he is ostracized because he lacks empathy and social skills. He is also one of only a handful of upright prosecutors who have refused to take bribes. One day, he encounters a stabbing victim while investigating corruption. He meets Lieutenant Han Yeo Jin at the crime scene. They join forces to root out corruption at the prosecutors’ office and solve a serial murder case.(Source: Viki; Waverlyroot at MyDramaList)","['Shin Hye Sun', 'Cho Seung Woo', 'Lee Joon Hyuk', 'Bae Doo Na', 'Yoo Jae Myung']",비밀의 숲
1088,My Only Love Song,Netflix,['Min Doo Shik'],['Kim Soo Jin'],"Jun  9, 2017","Jun  9, 2017",,2017,20,90.0,"Song Soo Jung is a top star and she is very arrogant. She classifies people by how much money they have. Suddenly, she goes back in time to the Goguryeo era and meets On Dal. He will do anything to make money, but in fact he is generous to the weak and poor.(Source: AsianWiki) ","['Gong Seung Yeon', 'Lee  Jong Hyun']",마이 온리 러브송
1089,Sisters-in-Law,MBC,"['Kim Ji Hyun', 'Lee Jae Jin']",['Oh Sang Hee'],2017-06-05,2017-11-14,"Monday, Tuesday",2017,100,18.0,"Geum Byeol and Eun Byeol are twin sisters and have had a bad sibling relationship since they were little girls. Geum Byeol was treated like a princess by their mother while Eun Byeol was neglected and forced to give in to her sister all the time. The sisters had a long, tempestuous relationship but this conflict between them should have ended when they got married. Instead, their marriages took their sibling rivalry to new heights. They later found out that their husbands were sworn enemies. This TV show revolves around unequal childhoods and how two siblings find themselves the daughters-in-law in two feuding families which they try to mediate. These multiple strained relationships between people are portrayed in a lighthearted way as the related parties eventually resolve their issues through forgiveness and love.(Source: MBC America)","['Lee  Joo Yeon', 'Ham Eun Jung', 'Kang Kyung Joon', 'Cha Do Jin']",별별 며느리
1090,Duel,OCN,['Lee Jong Jae'],['Kim Yoon Joo'],2017-06-03,2017-07-23,"Saturday, Sunday",2017,16,236.0,"Jang Deuk Cheon, a hardened detective cop whose daughter is kidnapped, begins a chase against great odds to solve the mystery of his situation and find his child before it is too late. He starts to hunt down the suspect using the one clue he has: Two men with the same face were at the crime scene.(Source: HanCinema, Naver) ","['Seo Eun Soo', 'Jung Jae Young', 'Kim Jung Eun', 'Yang Se Jong']",듀얼
1091,Hit the Top,KBS2,"['Cha Tae Hyun', 'Yoo Ho Jin']",['Lee Young Chul'],2017-06-02,2017-07-22,"Friday, Saturday",2017,32,56.0,"Lee Ji Hoon and Choi Woo Seung are two childhood friends who also happen to be preparatory students for the civil service exam, although Ji Hoon has a secret dream to be a singer and songwriter. One day they meet Yoo Hyun Jae, a popular but problematic member of a popular '90s idol group who accidentally traveled through time to the year 2017 from the year 1993. Thus begins the story of passion, love, and friendship among 20s youth in the entertainment industry.(Source: KoreanDrama.org)","['Kim Min Jae', 'Cha Tae Hyun', 'Lee Se Young', 'Yoon Shi Yoon']",최고의 한방
1092,10000 Ways to Become a Couple,,,,2017-05-31,2018-03-07,Wednesday,2017,5,120.0,"‘Are we doing alright?’ From the first fight to the feeling of stuck in a rut, the drama portrays ups and downs of a relationship that everyone can relate. (Source: ONDemand Korea) ",,연인으로 발전하는 만가지방법
1093,Wednesday 3:30 PM,Oksusu,['Lee Jung Hoon'],,2017-05-31,2017-06-14,Friday,2017,15,80.0,"If you still can’t get over your ex-boyfriend, how do you win his heart back?Seon Eun Woo was dumped by her boyfriend, Baek Seung Gyu. But she can’t get over her feelings for him and wants him back. Then she has a brilliant idea. Eun Woo enlists the help of her longtime childhood friend, Yoon Jae Won, to enter into a fake relationship with her with the goal of making Seung Gyu jealous. Jae Won moves in with Eun Woo to play out her elaborate scheme to show off their love all over her social media. But how will Kim Hye Won spoil Eun Woo’s perfect plan? And what happens when Eun Woo and Jae Won’s pretend feelings start to turn real?(Source: Viki)~~ Two versions available: 15 episodes (Oksusu) || 10 episodes (SBS)","['Ahn Bo Hyun', 'Jin Ki Joo', 'Hong Bin']",수요일 오후3시30분
1094,Queen for Seven Days,KBS2,['Lee Jung Sub'],['Choi Jin Young'],2017-05-31,2017-08-03,"Wednesday, Thursday",2017,20,180.0,"This drama is about the love story between King Jung Jong and his Queen Dan Kyung, who was crowned and deposed within the span of a week due to rival political factions that controlled the king’s rule. According to historical legend, after the queen was dethroned and removed from the palace, the king would walk to the outside royal pavilion every day and sigh as he gazed at a mountain in her direction. After hearing this, she placed a red skirt, her favorite to wear in the palace, on a rock on the mountain face so he would know that she was well and that she still yearned for him.~~ Adapted from a tragic Joseon legend.","['Lee Dong Gun', 'Park Min Young', 'Yeon Woo Jin']",7일의 왕비
1095,Lovers in Bloom,KBS1,['Go Young Tak'],"['Lee Hae Jung', 'Yeom Il Ho']",2017-05-29,2017-11-10,"Monday, Tuesday, Wednesday, Thursday, Friday",2017,120,18.0,"Moo Goong Hwa is a former boxer. After the death of her husband, she has raised her daughter alone. She now works as a police officer.Cha Tae Jin is an elite police officer who graduated from the police university. He is full of justice. ","['Lee Eun Hyung', 'Im Soo Hyang', 'Lee Chang Wook', 'Do Ji Han', 'Nam Bo Ra']",무궁화 꽃이 피었습니다
1096,My Sassy Girl,SBS,['Oh Jin Suk'],['Yoon Hyo Je'],2017-05-29,2017-07-18,"Monday, Tuesday",2017,32,56.0,"A respected scholar inadvertently becomes the protector of a mischievous princess. Gyeon Woo enjoys the fame of “Joseon’s National Treasure” as a renowned scholar of his generation. When the king asks him to properly educate his sassy daughter, Princess Hye Myung, Gyeon Woo has his work cut out for him.But when rebels come after Hye Myung and challenge her future reign, Gyeon Woo inadvertently becomes her protector.  Gyeon Woo’s job becomes something that he didn’t anticipate, but can he save Hye Myung from a terrible fate and keep her throne?(Source: Viki)","['Joo Won', 'Oh Yeon Seo', 'Kim Yoon Hye', 'Lee Jung Shin']",엽기적인 그녀
